regime_strength,bull_age,prev_day_ret,gap_atr,pos_vs_open_atr,dist_from_daylow_atr,range_used_atr,mins_since_open,bars_to_close,atr_norm,adx,st_dist_pct,year,net_pts,y,p,keep,thr
0.10132826332673427,62.0,0.003399367014417898,-3.1284304241285072,-5.036009951036123,3.738855872738909,10.300929445301124,375.0,4.0,0.15504097361781613,16.285146757241442,18.138654248297488,2021,0.6746170000000113,1,0.6431737292394033,False,0.6499999999999999
0.07192818689820069,68.0,-0.021498919048762888,11.95042813198686,7.530406768101392,10.804496667275895,12.523393864342527,275.0,24.0,0.14570227214217016,38.95249017202035,17.474781676906222,2021,3.524732499999977,1,0.4502473472305633,False,0.6499999999999999
0.05858993568807027,72.0,0.010602409638554189,-6.691689086486876,-1.3250869478191951,3.047699979984164,8.679319508215745,360.0,7.0,0.18257347504585653,30.888808891882103,16.29684823525568,2021,-0.1748024999999545,0,0.6720730527284401,True,0.6499999999999999
0.05552931990907748,73.0,-0.014425369575584046,-5.6761547719632555,3.3157735796616836,6.406748950532757,7.193542681299926,230.0,33.0,0.216337216860481,25.40995274868386,15.869427885818684,2021,0.37531,1,0.5735883744935225,False,0.6499999999999999
0.046803898514980735,75.0,-0.00862173649058895,0.19568146702253933,-4.187583394282315,3.2091760591696628,7.827258680901574,140.0,51.0,0.31694033666493304,40.79419505442082,14.168450057164318,2021,1.4257705000000114,1,0.5422745671409965,False,0.6499999999999999
0.03817152550970544,77.0,-0.002718734552644597,2.0951974831645677,13.094984269778672,13.444183850306084,15.452081438338874,360.0,3.0,0.13894671861602914,15.780692121064497,16.0633241582798,2021,-1.4746914999999658,0,0.5964216769650157,False,0.6499999999999999
0.018418962109035875,83.0,-0.014869888475836368,3.617088329735608,0.40189870330395644,7.153796918810406,7.475315881453554,260.0,27.0,0.15052566046684315,23.270584403648392,16.27659338909361,2021,-1.024771000000034,0,0.28322684740253945,False,0.6499999999999999
0.009947403360057202,86.0,-0.002817591571726008,-2.0028696260823193,6.32906801842011,7.691019364156124,9.453544635108601,190.0,41.0,0.15233207876154847,35.879318339557294,15.55114039063445,2021,-1.7245339999999658,0,0.3750392887331775,False,0.6499999999999999
0.005912595354592934,88.0,0.00943396226415083,3.7663804231205322,-3.0314769259262233,5.328050354658347,8.35952728058457,210.0,37.0,0.1319968837747274,30.85886897423357,16.093857688960682,2021,-0.6747245000000114,0,0.22706448868284754,False,0.6499999999999999
0.002716248529629887,89.0,-0.00036412185944889597,3.686910415569307,7.373820831138498,10.241417821025788,10.651074533866797,215.0,36.0,0.11702148906630541,44.35372582153224,17.069276649192076,2021,-1.7749824999999773,0,0.28521975382037207,False,0.6499999999999999
0.01818965209138294,17.0,0.00857915148666133,4.872094473060227,7.308141709590404,10.519294885016455,11.626589083439239,210.0,37.0,0.10390040917616747,45.8311072361395,20.389558716159538,2021,1.223883499999966,1,0.5202452126101891,False,0.6499999999999999
0.016793066088840895,21.0,-0.01284185493460166,4.839191763006551,6.837988360770262,7.57438710731468,9.257584242273538,365.0,6.0,0.1129884654952314,25.929203321024335,17.749440670493126,2021,-0.9252149999999546,0,0.5977334158022831,False,0.6499999999999999
0.0070511161468384395,35.0,0.009196740395809089,-2.3608955906717974,-2.3608955906717974,4.957880740410694,9.08944802408634,310.0,17.0,0.09817315441852492,35.68415979946632,19.80832591967304,2021,0.8740829999999999,1,0.46698091905635347,False,0.6499999999999999
0.0011796633020110907,76.0,0.004830348727615563,-2.3842712095720136,2.3842712095720136,0.0,0.0,0.0,79.0,0.05901025304916984,29.559150661447692,18.868102281728067,2021,4.324315499999988,1,0.14270706227528754,False,0.6499999999999999
0.00010459582430242781,77.0,0.009028022042443462,2.7359739107819188,11.807887404427435,13.82386818079305,15.839848957158665,240.0,31.0,0.07975778872234343,67.93655112814315,0.257696898642876,2021,0.723853499999966,1,0.5019242068185539,False,0.6499999999999999
0.015350848644694234,10.0,0.011878365536902136,-9.377794729312027,13.694557382487403,14.885388459225549,15.331950113002417,270.0,25.0,0.104674311857782,57.27526305953573,2.0298511662759218,2022,-0.0192569999999772,0,0.932812778795663,True,0.7
0.010504587878756166,17.0,0.002594875121634699,20.903792080655204,12.015565526676003,14.649114135262538,17.941049895995658,385.0,2.0,0.09519668909818933,34.83484826657628,4.149499592698437,2022,0.980820999999966,1,0.5124064369482039,False,0.7
0.03498134968449541,9.0,-0.011374407582938506,-1.9384552563037245,11.2782851275862,13.921633204364225,15.507642050430999,345.0,10.0,0.08991636135147929,50.43756739509885,1.4674890069321622,2022,0.0310624999999772,1,0.8490101184360525,True,0.7
0.037226375569350066,10.0,0.008948545861297674,-5.431843773856666,19.58755785118033,19.58755785118033,19.91676050414142,370.0,5.0,0.09492633099679407,54.55206000727349,2.8377067379295084,2022,-0.4191880000000114,0,0.9247885144541305,True,0.7
0.0031536881299352123,1.0,0.013180605680213509,9.804533353733762,-3.483189480931685,6.321343872802077,12.900701781228788,290.0,21.0,0.11914411757229885,22.50337449800875,1.9498485903375593,2023,-0.3195119999999886,0,0.6396861909925616,False,0.6499999999999999
0.007524542942801616,2.0,0.006969180734087033,-0.8836458941774257,6.9429320256793225,10.225045346909576,10.729985857868044,275.0,24.0,0.12094237036785488,30.54906744044259,1.2649946456085777,2023,-1.5196049999999772,0,0.7561992217566309,True,0.6499999999999999
0.026463066405158563,20.0,0.005732484076433231,-1.0552530825311892,4.221012330124648,6.23558639677508,8.82575305389708,195.0,40.0,0.16418396086787462,20.21137118236363,1.4224273112956134,2023,-2.2689824999999773,0,0.7611942835050927,True,0.6499999999999999
0.024259348487550972,22.0,0.004757373929590969,8.89275443503047,3.6913320296353977,9.228330074088303,10.73842044984817,275.0,24.0,0.09296378398435902,43.988665364427334,0.44158337223768573,2023,0.3307534999999886,1,0.6799644534024201,True,0.6499999999999999
0.01675805409887915,27.0,-0.008281573498964745,3.8971834300824377,-0.1998555605170947,7.694439079906328,9.493139124559839,210.0,37.0,0.1597577776757356,33.245857867319565,2.9175824881662766,2023,0.7811779999999773,1,0.6315348686446752,False,0.6499999999999999
0.02345284808650251,12.0,0.0018447348193697533,5.2448028166019025,-5.2448028166019025,0.0,0.0,0.0,79.0,0.09654661546383733,21.27944185953908,3.6177911158074574,2023,-1.2196170000000228,0,0.7633686244530543,True,0.6499999999999999
0.003312250211277869,81.0,-0.014529280948850976,-5.471874327972029,-0.569986909163745,7.865819346459654,8.549803637456174,220.0,38.0,0.13303201832964331,22.103859307958594,1.2507810612986394,2023,1.2301805000000228,1,0.4096397849692833,False,0.6499999999999999
0.025816589113157266,15.0,0.0008709536942952401,9.162748572705729,12.715651080489769,13.276635686981875,16.64254332593493,350.0,12.0,0.07626554936844725,52.05528758788339,0.3006001566649245,2023,0.9289324999999544,1,0.7302060823827032,True,0.6499999999999999
0.03327922896230504,20.0,0.01107954545454537,-0.8663582319004863,7.255750192167035,7.905518866092461,10.721183119769103,190.0,44.0,0.12866177378189814,57.15334603588465,0.4451430605106257,2023,3.778354999999977,1,0.797822465798317,True,0.6499999999999999
0.03528988479082956,21.0,0.019106490587243563,-3.9939836319764863,8.187666445551843,12.381349259127084,13.579544348719963,300.0,10.0,0.13726786701020596,56.1354324403017,0.2915831177939478,2024,-1.1718595000000114,0,0.7624913099294687,True,0.6499999999999999
0.00021153661674236068,43.0,-0.005019191024505432,-3.4321180733403227,18.447634644204378,20.735713359764645,22.73778223587982,400.0,2.0,0.10215874969015423,26.148335311691177,2.215210503607159,2024,-0.2705335000000341,0,0.572306314312731,False,0.6499999999999999
0.012412627214291542,5.0,0.0032131880413523994,0.3380921390496348,-5.324951190032012,5.663043329081743,11.072517553876189,200.0,42.0,0.16612039260833414,22.804232121493055,1.2140896797639058,2024,-0.9713405000000228,0,0.5068496625457193,False,0.6499999999999999
0.025658223332143994,22.0,0.01699401030784231,18.384901208636094,8.293940394873456,11.611516552822806,12.579142932224771,240.0,34.0,0.09653318860415366,64.08697764544783,6.117793794939748,2024,0.6274955,1,0.6954850936329483,True,0.6499999999999999
0.04404652099203583,36.0,-0.006396588486140664,-16.346529159492604,15.993726371877576,15.993726371877576,19.05135053120716,290.0,24.0,0.11409277032436321,48.08375575133876,5.601334590001134,2024,0.027636500000034,1,0.7708679440838956,True,0.6499999999999999
0.043916146694190646,37.0,0.0,-14.13316931020449,-0.897344083187534,7.963928738289843,9.982952925461857,345.0,13.0,0.12175905222820181,25.486408596225026,3.9124210187487756,2024,0.978000999999966,1,0.586250906389609,False,0.6499999999999999
0.041476525098687135,39.0,-0.024645969498910736,4.249641053253659,-5.513047852869491,5.398192689268147,11.944937014550652,345.0,13.0,0.12173682462197136,24.17233475329832,1.6284601089595268,2024,-3.0713704999999885,0,0.43025682045953323,False,0.6499999999999999
0.005867017307587095,62.0,-0.0010716677829871735,-0.6691519737659313,4.014911842595588,12.044735527786763,12.044735527786763,265.0,29.0,0.09986827239615954,38.5472725902301,7.214260245859759,2024,-1.5224069999999772,0,0.48501931120099995,False,0.6499999999999999
0.003952059212983354,73.0,0.014733969986357343,-12.290572116443002,5.614211954424541,11.53189482530471,13.352720324037096,365.0,9.0,0.08913196338888651,48.762144678148225,1.1791281565528642,2024,-1.8221309999999888,0,0.5686742392190602,False,0.6499999999999999
0.02314975628886761,92.0,0.014923436283415414,-0.6662984959654005,13.230784419883499,13.516340918154324,17.13338989625204,205.0,41.0,0.13209860295078546,69.15879942038069,0.6125253940002048,2024,0.2761319999999773,1,0.6950255876135669,True,0.6499999999999999
0.019770189663805747,113.0,-0.041432492484642536,-3.226983423583268,-13.777617170192356,2.2657543186861155,16.20357633969467,355.0,6.0,0.6629351802279226,66.6589552106166,1.7807289669882376,2024,0.7301984999999659,1,0.4861939020117345,False,0.6499999999999999
0.006614170452592415,115.0,0.028899984869117823,-3.1432182579285954,9.846612297796746,10.359790788887139,12.476652064634987,140.0,54.0,0.444831442355977,26.618362127587808,1.3056814945799666,2024,-0.0210269999999772,0,0.5945307692700744,False,0.6499999999999999
0.00122174170968853,116.0,0.03088235294117636,-8.211671605105487,4.279321822378955,6.997269466322272,7.575556199076177,200.0,42.0,0.24909910203622213,16.343070105735652,2.2834228746054333,2024,-1.120793,0,0.44656044357554847,False,0.6499999999999999
0.00303397136214678,2.0,-0.0009017132551848439,2.3289378945531043,7.504355438004104,7.892511753763029,10.480220525488603,340.0,14.0,0.11494415525433621,26.37768643299286,0.5533771890787771,2025,-0.7201570000000228,0,0.5294161700646373,False,0.5999999999999999
0.01472522293090464,7.0,0.005999414691249649,2.65682807779644,5.446497559482732,9.564581080067244,9.96310529173665,230.0,36.0,0.10853191321681312,51.27048597054257,0.12458466169445047,2025,-0.5207960000000341,0,0.6652757890214791,True,0.5999999999999999
0.026493442565310877,17.0,-0.0016486810551559206,5.861787009611667,2.1533095137348535,7.058070072797727,11.484317406586202,295.0,23.0,0.1242453269092854,23.691136429931976,5.559410694503358,2025,-0.1701824999999545,0,0.48275008676116626,False,0.5999999999999999
0.02987220928364909,21.0,0.003105130859086147,-13.518906687369132,5.407562674947633,9.040768847178049,9.209755180770202,205.0,41.0,0.1769628678510556,26.841253806406865,6.190746882867612,2025,0.3299225000000454,1,0.5742993431951181,False,0.5999999999999999
0.020818350990873213,36.0,-0.03148121282460459,2.2849137894892873,5.954623815032785,6.370062685849041,7.547139486495085,180.0,46.0,0.212546843719902,34.66091693966916,1.9454499480178824,2025,0.0796089999999886,1,0.6054849064326997,True,0.5999999999999999
0.020098866293698076,38.0,-0.007501103103397577,-12.551498356865986,6.026930929067814,8.128062812596085,9.233921698663575,145.0,53.0,0.27278265698190224,18.57810877459382,2.578343693381731,2025,0.7800829999999772,1,0.49703952900433135,False,0.5999999999999999
0.018526006430107243,39.0,-0.014819205690574933,-4.7732991548392105,7.248343161052155,7.999695805795387,8.043893020192057,145.0,53.0,0.3374979166460091,20.070238762853215,3.6537020714679085,2025,-6.169930500000011,0,0.5207204889779555,False,0.5999999999999999
0.016893757147927527,40.0,-0.009777376654632963,-12.992976406356851,2.806482903773088,5.405078185044458,6.40986836046938,155.0,51.0,0.45892426726022156,20.668772443110168,3.1778992806636763,2025,-6.068688499999989,0,0.5579460828628598,False,0.5999999999999999
0.012982784984955496,41.0,-0.06273735379006529,8.03262956602409,-2.231285990562247,3.1684261065984014,6.426103652819262,150.0,52.0,0.3556920972962353,16.274577542934,3.3469537422371243,2025,-4.568766499999988,0,0.4269995498895606,False,0.5999999999999999
0.009835175681010467,42.0,0.006645056726094056,-4.9645394487144765,2.6732135493077758,2.8914350635369708,5.237316341500986,175.0,47.0,0.2971307889357874,20.293606096764062,1.2945061721662927,2025,-3.918393000000012,0,0.5016221827007107,False,0.5999999999999999
0.005205002530895425,43.0,-0.018998550957977867,41.03285800596115,-5.090925310913286,7.1272954352786,12.421857758628347,260.0,30.0,0.15236421470287337,30.94567678840262,6.134309536883375,2025,2.1805960000000115,1,0.28288878734760015,False,0.5999999999999999
0.002646038100973949,44.0,0.06532086000328263,-15.19825701438635,9.214691260690959,10.411404411430036,10.650747041577771,300.0,22.0,0.1297348450036639,33.87001129458824,6.061443762575723,2025,0.2306695000000227,1,0.5080266386974152,False,0.5999999999999999
0.013086995674574484,5.0,0.0024687772291605015,2.0480600457084637,9.47227771140148,10.368303981398833,13.568397802818263,220.0,38.0,0.1117155863079618,56.06074178293317,1.241098683078246,2025,0.3290075000000454,1,0.7104311911416836,True,0.5999999999999999
0.019986135079723393,8.0,0.015222649025465884,6.945224088587433,6.836704962203229,9.224125742655216,10.200797880112926,250.0,32.0,0.1268754708424505,40.010736603244055,0.24656410883967683,2025,0.1282035,1,0.615147901140277,True,0.5999999999999999
0.039603888231564,15.0,0.005097372892432395,2.1299765339264534,7.454917868742586,8.200409655616893,10.436885016239694,310.0,20.0,0.12069119290552537,28.899892732679533,0.532984856742995,2025,0.9766270000000228,1,0.6213201267381135,True,0.5999999999999999
0.049891812223650654,18.0,-0.006405329233922674,5.7247749595774575,7.75229942442788,16.458728008785293,16.458728008785293,370.0,8.0,0.10655240896307062,50.546504236099864,0.3674523091734823,2025,0.6263704999999999,1,0.6783554437127708,True,0.5999999999999999
0.06839943972502553,22.0,-0.0003755633450174267,1.6051734659232153,9.738052359934198,10.915179568277914,13.483457113755033,295.0,23.0,0.11549603785247232,31.208853135815602,0.38674625703987253,2025,0.4757089999999658,1,0.6841501965106904,True,0.5999999999999999
0.07387509836182844,23.0,0.01477770820288038,-8.675113814878165,4.8665272620048885,11.848935942272762,13.224258864143653,295.0,23.0,0.11717274766870395,23.51302269683447,0.7070009870301338,2025,1.1257645,1,0.6077704465403935,True,0.5999999999999999
0.07987383084198395,24.0,-0.0014809329877821797,11.545501619590757,15.02905814274302,16.920131683882975,18.21402410676821,380.0,6.0,0.12021061413201248,19.480408358956424,0.30341274982860067,2025,0.6749020000000113,1,0.5977633292390844,False,0.5999999999999999
0.09346868144337692,26.0,0.002030093145450218,0.47694328465796443,-7.313130364755214,7.710583101970169,17.090467700243078,335.0,16.0,0.15147636518533955,30.40057963830054,1.9142671079821545,2025,0.275076000000034,1,0.6040999690117084,True,0.5999999999999999
0.11072068942200748,30.0,0.0018022347711161846,0.5307056615355601,-6.368467938426557,0.8684274461491134,8.008830892263752,140.0,55.0,0.25224680697821533,32.14585227835672,3.4802308569601905,2025,4.1252215,1,0.7573169461391597,True,0.5999999999999999
0.11450974014659586,31.0,-0.004317582153993693,5.581818227652561,10.402479424261559,12.178512496696445,13.06652903291396,395.0,4.0,0.09353032856696347,21.20392003848342,0.8895416411535335,2025,0.0247115000000341,1,0.720796887878186,True,0.5999999999999999
0.11676471600096333,34.0,0.001209921355111998,-3.9346566187465832,23.01177961873028,23.131011637480203,24.44256384372911,390.0,5.0,0.09943104777356729,35.61061650808268,0.8058158804554754,2025,-0.2253020000000227,0,0.7860864703202909,True,0.5999999999999999
0.11465962763651556,36.0,0.0028459622909997595,3.1480892296901537,9.444267689070728,14.341295379699899,15.390658456263283,360.0,11.0,0.10013579804137543,26.071059656937674,0.22381845691148142,2025,-0.0756964999999886,0,0.7058460119044495,True,0.5999999999999999
0.11475553577089352,38.0,0.0004669624095259284,-5.1975074892190545,14.437520803386262,15.130521801948829,16.747524131928063,385.0,6.0,0.10009244141579855,28.046215954325245,0.7593576695031079,2025,-0.2759485000000341,0,0.7636664109382713,True,0.5999999999999999
0.11338828394944053,41.0,-0.011025611576892191,3.770926379040973,-1.6662232837622881,9.82194777796733,12.54052260936901,295.0,24.0,0.13205597621400458,16.763516275400356,1.622367330161834,2025,-0.0259049999999772,0,0.5837219755866241,False,0.5999999999999999
0.10627619797946382,45.0,-0.012998964684228675,2.1502997184765715,1.5178586248068648,14.040192279464327,19.985138559958276,405.0,2.0,0.09183267085715684,22.651515530083543,1.4995875742453046,2025,-0.1758255000000113,0,0.5635403832750814,False,0.5999999999999999
0.09815900804842817,48.0,0.004192872117400492,1.0393127776895368,4.027337013547213,11.302526457374414,19.22728638725761,390.0,5.0,0.08887419534217306,34.14788773422014,0.6636060288014146,2025,-0.5259710000000342,0,0.6661053490552634,True,0.5999999999999999
0.09580442187429755,49.0,0.003595453491069156,-0.6364795007698453,6.54664629363327,15.63921059034623,17.366797806721777,235.0,36.0,0.1261527594123175,43.64839193850795,0.38322013631972174,2025,0.1738370000000113,1,0.6969284227632143,True,0.5999999999999999
0.09376652395653874,50.0,0.00820524673523626,-1.3672129794693972,11.230678045641659,13.379155584807934,13.769787864656317,245.0,34.0,0.11603183191726239,30.176877157282437,0.1668350219356643,2025,-1.4264360000000114,0,0.6866436678057095,True,0.5999999999999999
0.06540592207365103,60.0,-0.0031138277015339,11.958431873133044,3.3217866314258244,15.280218504558869,16.276754493986655,405.0,2.0,0.06892005849257724,22.761086995888036,1.7128410011035082,2025,0.1737860000000113,1,0.40813681800842255,False,0.5999999999999999
0.05069172063607887,64.0,-0.007563416336979323,-6.983741408183257,-0.6207770140606986,6.595755774395298,9.622043717941358,325.0,18.0,0.15285345865385921,27.662601892121508,5.392406474396898,2025,2.3246334999999885,1,0.5300680806050488,False,0.5999999999999999
0.012453336729994978,78.0,0.003574723247232292,3.1667729103273823,11.34760292867257,15.042171324054467,16.22971116542731,280.0,27.0,0.08599447519001004,52.26812545254703,0.18231676950952797,2025,0.2735460000000341,1,0.5269557970599422,False,0.5999999999999999
0.011956409813037937,82.0,0.024487094639311646,5.770908079632576,0.36068175497697613,6.973180596222541,12.142952417560066,355.0,12.0,0.08906287394595187,17.748921051129237,0.619752710960547,2025,-0.628002,0,0.2781019006920581,False,0.5999999999999999
0.013825545763079922,83.0,0.004414298018949214,1.8014673887300265,17.173989105893,19.33574997236898,19.936239101945652,320.0,19.0,0.08776794983263105,25.411548318083675,0.1817108055301127,2025,-0.5784475000000455,0,0.34463260341233926,False,0.5999999999999999
0.019793250345354528,85.0,-0.011816838995568624,7.4284128577335204,8.891585087287035,13.843860325776134,16.319997945020557,285.0,26.0,0.09341609757464249,40.48166176567869,0.3144185346866964,2025,0.2214534999999658,1,0.4379116181655204,False,0.5999999999999999
0.029065423067638037,88.0,0.008742363598061909,8.12589691759347,0.783218980008969,7.538482682586688,9.300725387607034,310.0,21.0,0.10565015582334582,25.877509775722828,0.32552946891307505,2025,-0.6789874999999546,0,0.370613170189871,False,0.5999999999999999
0.0325708061002177,89.0,0.008353346559465402,-2.74376113586088,-1.1432338066086565,9.488840594851798,17.834447383095068,390.0,5.0,0.09089802679304668,46.28975371160541,0.7946813785151835,2025,-0.2288659999999659,0,0.4753337563510264,False,0.5999999999999999
0.069023255120154,99.0,-0.008869842535379702,7.1824389415389485,7.8288584462774375,11.994673032369995,13.21568765243165,245.0,34.0,0.13711687229697708,44.01130403823492,1.2709540135958848,2025,3.6694240000000113,1,0.6080714611665536,True,0.5999999999999999
0.07704978173706178,101.0,0.025610948191593375,-1.333917094852936,4.1772666917763015,5.1601529721943304,8.565151872213724,155.0,52.0,0.2694365606565481,33.74666592560105,1.1336152219732827,2025,-2.9816335000000227,0,0.6401265730355136,True,0.5999999999999999
0.08011322092482212,102.0,0.00228745711017897,6.81058674122677,1.7026466853066302,12.193147230260642,13.676097569076163,225.0,38.0,0.17062082465242864,38.04193045175618,0.4741914227856618,2025,2.467909000000023,1,0.5272059062511261,False,0.5999999999999999
0.08653587154299024,104.0,0.001958407162174991,-1.6315257541845332,6.866004215526255,14.955652746690987,15.15959346596417,330.0,17.0,0.13594082805585953,41.350915313490695,1.6133533496973833,2025,2.1174665,1,0.6083760208840376,True,0.5999999999999999
0.09265503245425417,106.0,-0.011594736357780522,5.581278370158303,2.2325113480633534,3.941777848924286,4.29060774705918,130.0,57.0,0.26144338800503164,31.816591294410685,0.390153006854892,2025,3.0670090000000454,1,0.6646307760840993,True,0.5999999999999999
0.10028272496443447,108.0,0.027291685556260603,0.3499607055861473,-8.499045707091597,3.3496238963243576,11.848669603415955,240.0,35.0,0.17911924104232876,19.86907541239655,1.762678535689443,2025,2.6664149999999545,1,0.4547285185629304,False,0.5999999999999999
0.10363519036351918,109.0,-0.009443954104148333,3.905278289744503,2.2542663298525696,6.826299449553424,7.842306809486972,160.0,51.0,0.2758678710290174,27.501362644547072,0.5442706048254097,2025,2.0656829999999315,1,0.6277584319183752,True,0.5999999999999999
0.10809340423140958,110.0,0.021206451038046747,1.9231994147415397,-0.02434429638911099,2.2640195641894256,5.501810983944122,130.0,57.0,0.35598737801121594,29.5685536012786,1.5308478951905296,2025,-2.8845345,0,0.6922228644217898,True,0.5999999999999999
0.11272816357832925,111.0,0.0020068056888580266,1.498026447721726,2.6037126353260347,6.206109569133166,7.5614668313576265,170.0,49.0,0.24171814963666027,17.314082440166494,1.005643060833134,2025,1.1151685,1,0.5864199745016362,False,0.5999999999999999
0.11894017136286658,112.0,0.012103796586555138,0.28938414103711974,16.253742588247775,16.97720294084041,17.50774053274174,250.0,33.0,0.1732716555107804,45.35465291083824,0.2956334907852971,2025,0.5140825000000909,1,0.7535345917541848,True,0.5999999999999999
0.12981177920407191,114.0,-0.026379497453877687,-2.088568496439716,-6.820709705156304,2.4098867266612185,9.62494153254391,130.0,57.0,0.6194512655286784,53.087178411334605,9.321710208455556,2025,12.666453999999954,1,0.8431644259923347,True,0.5999999999999999
0.13342692236859025,115.0,-0.030266655234502227,4.750899829533376,-3.320863091546745,2.4628410487547523,6.276272350052434,120.0,59.0,0.5520653163932262,15.233654098826978,5.994110783689406,2025,-0.9841745000000228,0,0.674344174194378,True,0.5999999999999999
0.13570098370633718,116.0,0.006454465075154792,-4.383846817477361,-3.715577485544891,2.539423461343614,11.627886375626023,330.0,17.0,0.33763597724973693,24.76513237938553,9.05531253917502,2025,4.5666190000000455,1,0.696263467909348,True,0.5999999999999999
0.13610858108026685,117.0,-0.018360713344460877,3.0235851275380137,13.511646038685852,13.700620109156917,14.55100342627698,240.0,35.0,0.18367689277845217,34.768797551711835,4.853597963733003,2025,0.5654069999999318,1,0.7446244391971887,True,0.5999999999999999
0.14115832090347302,119.0,0.00832033281331257,0.39527544492747707,2.470471530797106,5.369158126932362,7.345535351570048,190.0,45.0,0.2590101264522455,39.37010250040145,3.091277445103602,2025,1.514787500000091,1,0.7879828251455574,True,0.5999999999999999
0.14289299431100388,120.0,0.010314595152140171,-1.667497960264521,5.836242860925605,10.582198593985828,11.800754795717442,310.0,10.0,0.13192506109587604,31.990623564176378,2.23647203097209,2025,0.9645130000000228,1,0.7128636980055133,True,0.5999999999999999
0.14261263909300848,122.0,-0.04890202702702706,11.80618159747216,3.6513963703521974,7.059366316014192,8.885064501190291,375.0,8.0,0.14270143111704361,16.420427061317316,4.935550406778916,2025,-0.2845375000000909,0,0.6372476375122874,True,0.5999999999999999
0.13798440323917346,124.0,-0.03301190165928247,0.08891694940747011,-0.5557309337965618,5.846289423539821,7.846920785207443,160.0,51.0,0.4049126808776848,16.15680384145584,2.7131386086543747,2025,-2.1832684999999543,0,0.6501215220552665,True,0.5999999999999999
0.1341065116995839,125.0,-0.005570029646931873,14.777100353294252,4.486776344894653,8.827244765499286,9.753861619336154,235.0,36.0,0.17886164819771178,33.48736835502535,5.717286282462507,2025,-7.334176000000045,0,0.6737321323118279,True,0.5999999999999999
