entry_time,exit_time,direction,entry_px,exit_px,exit_reason,entry_atr,gross_pts,cost_pts,net_pts,net_krw,entry_pos,exit_pos,exit_date,mfe_pts
2022-08-31 13:30:00,2022-08-31 15:45:00,1,320.9,321.0,eod,0.32619273341222,0.10000000000002274,0.119257,-0.019256999999977265,-4814.249999994317,62244,62269,2022-08-31,2.2000000000000455
2022-09-13 15:25:00,2022-09-13 15:45:00,1,319.1,320.2,eod,0.3035031609900143,1.099999999999966,0.11917900000000001,0.9808209999999659,245205.24999999147,62823,62825,2022-09-13,1.099999999999966
2022-11-29 14:45:00,2022-11-29 15:45:00,1,315.55,315.7,eod,0.2777502869414069,0.14999999999997726,0.1189375,0.03106249999997726,7765.624999994316,67045,67055,2022-11-29,0.44999999999998863
2022-11-30 15:10:00,2022-11-30 15:45:00,1,319.95,319.65,eod,0.2999239549619024,-0.30000000000001137,0.119188,-0.4191880000000114,-104797.00000000285,67130,67135,2022-11-30,0.8500000000000227
2023-02-02 13:50:00,2023-02-02 15:45:00,1,325.3,325.1,eod,0.38132039914392557,-0.19999999999998863,0.11951200000000001,-0.31951199999998864,-79877.99999999716,70458,70479,2023-02-02,1.1999999999999886
2023-02-03 13:35:00,2023-02-03 15:45:00,1,327.45,326.05,eod,0.3927943870293889,-1.3999999999999773,0.119605,-1.5196049999999772,-379901.2499999943,70535,70559,2023-02-03,0.10000000000002274
2023-03-02 12:15:00,2023-03-02 15:45:00,1,317.45,315.3,eod,0.508973270648279,-2.1499999999999773,0.1189825,-2.2689824999999773,-567245.6249999943,71959,71999,2023-03-02,0.1500000000000341
2023-03-06 13:35:00,2023-03-06 15:45:00,1,320.55,321.0,eod,0.2945671660217298,0.44999999999998863,0.1192465,0.3307534999999886,82688.37499999715,72135,72159,2023-03-06,0.6499999999999773
2023-03-13 12:30:00,2023-03-13 15:45:00,1,313.25,314.15,eod,0.493192691131802,0.8999999999999773,0.11882200000000001,0.7811779999999773,195294.49999999432,72518,72555,2023-03-13,1.6999999999999886
2023-04-28 09:00:00,2023-04-28 15:45:00,1,327.5,326.4,eod,0.47069735031113435,-1.1000000000000227,0.119617,-1.2196170000000228,-304904.2500000057,75196,75275,2023-04-28,1.8999999999999773
2023-08-17 12:25:00,2023-08-17 15:45:00,1,329.65,331.0,eod,0.43942038125906346,1.3500000000000227,0.11981950000000001,1.2301805000000228,307545.1250000057,80789,80827,2023-08-17,1.3500000000000227
2023-12-20 14:35:00,2023-12-20 15:45:00,1,350.6,351.65,eod,0.26971651493678883,1.0499999999999545,0.12106750000000001,0.9289324999999545,232233.12499998862,87696,87708,2023-12-20,1.099999999999966
2023-12-28 11:55:00,2023-12-28 15:45:00,1,358.8,362.7,eod,0.46086686270088767,3.8999999999999773,0.121645,3.7783549999999773,944588.7499999943,88079,88123,2023-12-28,3.8999999999999773
2024-01-02 14:45:00,2024-01-02 15:45:00,1,364.85,363.8,eod,0.48641366607800135,-1.0500000000000114,0.12185950000000001,-1.1718595000000114,-292964.87500000285,88184,88194,2024-01-02,0.0
2024-02-01 15:25:00,2024-02-01 15:45:00,1,342.3,342.15,eod,0.3603784407563705,-0.1500000000000341,0.12053350000000002,-0.2705335000000341,-67633.37500000853,90018,90020,2024-02-01,0.25
2024-02-26 12:05:00,2024-02-26 15:45:00,1,356.1,355.25,eod,0.5885865239298304,-0.8500000000000227,0.1213405,-0.9713405000000227,-242835.12500000568,91140,91182,2024-02-26,1.0
2024-03-21 12:45:00,2024-03-21 15:45:00,1,374.7,375.45,eod,0.35730201072121004,0.75,0.1225045,0.6274955,156873.875,92555,92589,2024-03-21,1.0500000000000114
2024-04-11 13:35:00,2024-04-11 15:45:00,1,372.65,372.8,eod,0.43051194371275814,0.1500000000000341,0.12236350000000001,0.027636500000034092,6909.125000008523,93727,93751,2024-04-11,1.7000000000000455
2024-04-15 14:30:00,2024-04-15 15:45:00,1,366.1,367.2,eod,0.43891989804977377,1.099999999999966,0.121999,0.9780009999999659,244500.24999999147,93821,93834,2024-04-15,1.4499999999999886
2024-04-17 14:30:00,2024-04-17 15:45:00,1,357.65,354.7,eod,0.4256643930733012,-2.9499999999999886,0.1213705,-3.0713704999999885,-767842.6249999971,93987,94000,2024-04-17,-0.0999999999999659
2024-05-23 13:10:00,2024-05-23 15:45:00,1,374.15,372.75,eod,0.3612066922458868,-1.3999999999999773,0.122407,-1.5224069999999772,-380601.7499999943,95880,95909,2024-05-23,0.1500000000000341
2024-06-10 14:50:00,2024-06-10 15:45:00,1,369.7,368.0,eod,0.3274122351738021,-1.6999999999999886,0.122131,-1.8221309999999886,-455532.74999999715,96813,96822,2024-06-10,0.44999999999998863
2024-07-05 12:10:00,2024-07-05 15:45:00,1,397.6,398.0,eod,0.544912230731381,0.39999999999997726,0.123868,0.2761319999999773,69032.99999999432,98354,98395,2024-07-05,0.9499999999999886
2024-08-05 15:05:00,2024-08-05 15:45:00,1,329.6,330.45,eod,2.0750812516953236,0.8499999999999659,0.1198015,0.7301984999999659,182549.62499999147,100127,100133,2024-08-05,4.75
2024-08-07 11:05:00,2024-08-07 15:45:00,1,350.4,350.5,eod,1.543989519041057,0.10000000000002274,0.12102700000000001,-0.021026999999977272,-5256.749999994318,100245,100299,2024-08-07,2.900000000000034
2024-08-08 12:05:00,2024-08-08 15:45:00,1,347.05,346.05,eod,0.8350070557986029,-1.0,0.12079300000000001,-1.120793,-280198.25,100340,100382,2024-08-08,2.5500000000000114
2025-02-11 14:25:00,2025-02-11 15:45:00,1,336.25,335.65,eod,0.39812494639614504,-0.6000000000000227,0.12015700000000001,-0.7201570000000228,-180039.2500000057,109403,109417,2025-02-11,-0.35000000000002274
2025-02-18 12:35:00,2025-02-18 15:45:00,1,346.8,346.4,eod,0.3673609125333431,-0.4000000000000341,0.12079600000000001,-0.5207960000000341,-130199.00000000853,109796,109832,2025-02-18,0.05000000000001137
2025-03-05 13:40:00,2025-03-05 15:45:00,1,336.4,336.35,eod,0.4095354740283486,-0.049999999999954525,0.1201825,-0.17018249999995452,-42545.62499998863,110639,110662,2025-03-05,0.75
2025-03-11 12:10:00,2025-03-11 15:45:00,1,334.4,334.85,eod,0.570923556515793,0.4500000000000455,0.1200775,0.32992250000004547,82480.62500001137,110953,110994,2025-03-11,1.400000000000034
2025-04-01 11:45:00,2025-04-01 15:45:00,1,339.75,339.95,eod,0.684833051428487,0.19999999999998863,0.12039100000000001,0.07960899999998862,19902.249999997155,112189,112235,2025-04-01,0.9499999999999886
2025-04-03 11:10:00,2025-04-03 15:45:00,1,331.5,332.4,eod,0.8646834716167928,0.8999999999999773,0.11991700000000001,0.7800829999999772,195020.7499999943,112348,112401,2025-04-03,2.1000000000000227
2025-04-04 11:10:00,2025-04-04 15:45:00,1,335.2,329.15,eod,1.1254863725547504,-6.050000000000011,0.1199305,-6.169930500000011,-1542482.6250000028,112431,112484,2025-04-04,0.5
