entry_time,exit_time,direction,entry_px,exit_px,exit_reason,gross_pts,cost_pts,net_pts,net_krw,size_factor,exit_date,entry_close,entry_high,entry_low,entry_volume,exit_close,exit_high,exit_low,exit_volume,year,entry_rsi,entry_macd,entry_macd_signal,entry_macd_hist,entry_atr,entry_supertrend,entry_supertrend_dir,entry_ma5,entry_ma10,entry_ma20,entry_ma60,entry_bb_upper,entry_bb_lower,entry_bb_middle,atr_normalized,volatility_regime,trend_regime,momentum_regime,is_win,entry_hour,entry_dayofweek,entry_month,ret_log_5m_kde_pdf,ret_log_5m_kde_cdf,ret_log_5m_kde_zscore,ret_log_5m_kde_left_tail,ret_log_5m_kde_right_tail,ret_log_5m_kde_median,ret_log_5m_kde_mean,ret_log_5m_kde_std,ret_log_5m_kde_ready,kde_aligned_tail_5m,kde_opposite_tail_5m,kde_aligned_zscore_5m,rsi_oversold,rsi_overbought,macd_bullish,macd_strength,price_above_ma20,price_above_ma60,price_above_ma5,price_above_ma10,bb_position,bb_lower_touch,price_above_st,is_morning,is_afternoon,is_bull,is_neutral,is_bear,kde_tail_spread_5m,kde_zscore_abs_5m,filter_score,entry_score,exit_score
2025-02-12 12:10:00,2025-02-12 12:50:00,-1,335.25,335.65,pivot,-0.3999999999999772,0.120127,-0.7201269999999772,-22684.00049999928,1.0,2025-02-12,335.45,335.45,335.2,0.0,335.65,335.8,335.5,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,12,2,2,287.86508532014057,0.1697863087516459,-0.8102866450532242,0.1697863087516459,0.8302136912483541,1.3759661211709878e-05,-1.0588878083215525e-05,0.0009068955737474,True,0.8302136912483541,0.1697863087516459,-0.8102866450532242,1,0,0,0.0,1,1,1,1,,0,1,0,1,1,0,0,0.6604273824967082,0.8102866450532242,0.5040365,0.5379885160833788,0.4952081
2025-02-14 10:55:00,2025-02-14 11:15:00,1,341.65,341.65,pivot,0.0,0.120499,-0.320499,-10095.718499999999,1.0,2025-02-14,341.85,341.9,341.5,0.0,341.5,341.75,341.45,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,4,2,532.4919469290955,0.4107076356734165,-0.1590324937939967,0.4107076356734165,0.5892923643265835,1.5454045063586754e-05,-6.559954262369443e-06,0.0008787922846223,True,0.4107076356734165,0.5892923643265835,0.1590324937939967,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.178584728653167,0.1590324937939967,0.53477275,0.5153720314587531,0.49518442
2025-02-14 11:15:00,2025-02-14 13:30:00,1,341.65,342.4,pivot,0.75,0.1205215,0.4294785000000001,13528.572750000003,1.0,2025-02-14,341.5,341.75,341.45,0.0,342.5,342.55,342.3,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,11,4,2,560.546745845207,0.491301787838459,0.0074647381152063,0.491301787838459,0.508698212161541,1.5454045063586754e-05,-6.559954262369443e-06,0.0008787922846223,True,0.491301787838459,0.508698212161541,-0.0074647381152063,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.01739642432308197,0.0074647381152063,0.50166076,0.5133790629902651,0.49392757
2025-02-14 13:30:00,2025-02-14 14:40:00,-1,342.4,341.65,pivot,0.75,0.1205215,0.4294785000000001,13528.572750000003,1.0,2025-02-14,342.5,342.55,342.3,0.0,341.8,341.85,341.6,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,13,4,2,462.2765966914617,0.7255055157161301,0.5060081543934183,0.7255055157161301,0.2744944842838699,1.5454045063586754e-05,-6.559954262369443e-06,0.0008787922846223,True,0.2744944842838699,0.7255055157161301,0.5060081543934183,1,0,0,0.0,1,1,1,1,,0,1,0,1,1,0,0,-0.4510110314322602,0.5060081543934183,0.5021535,0.5217250637066647,0.49409664
2025-02-28 08:45:00,2025-02-28 10:35:00,1,342.0,336.8,pivot,-5.199999999999989,0.120364,-5.520363999999989,-173891.46599999967,1.0,2025-02-28,340.5,342.05,340.2,0.0,337.2,337.35,336.7,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,8,4,2,475.2670967329197,0.747143632048069,0.5164711169485728,0.747143632048069,0.252856367951931,1.1762666547147013e-05,3.190928356896543e-05,0.0007764662514218,True,0.747143632048069,0.252856367951931,-0.5164711169485728,1,0,0,0.0,1,1,1,1,,0,1,0,0,0,1,0,0.494287264096138,0.5164711169485728,0.50592387,0.6600036485148251,0.49672815
2025-02-28 13:25:00,2025-02-28 13:35:00,1,335.9,335.7,pivot,-0.1999999999999886,0.120148,-0.5201479999999887,-16384.661999999644,1.0,2025-02-28,335.8,336.0,335.6,0.0,335.7,336.1,335.6,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,13,4,2,22.58628646815821,0.9879423572867416,2.589352724900602,0.9879423572867416,0.0120576427132582,1.1554875055237245e-05,2.6629442435870508e-05,0.0007953719661589,True,0.9879423572867416,0.0120576427132582,-2.589352724900602,1,0,0,0.0,1,1,1,1,,0,1,0,1,1,0,0,0.9758847145734835,2.589352724900602,0.51088554,0.5041920768515543,0.50359994
2025-03-04 10:50:00,2025-03-04 11:00:00,-1,333.65,333.05,pivot,0.5999999999999659,0.120001,0.27999899999996586,8819.968499998924,1.0,2025-03-04,334.1,334.15,333.55,0.0,333.3,333.75,333.05,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,10,1,3,462.6838633254707,0.751827254555583,0.5317979226884175,0.751827254555583,0.248172745444417,1.1554875055237245e-05,2.6629442435870508e-05,0.0007953719661589,True,0.248172745444417,0.751827254555583,0.5317979226884175,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.5036545091111659,0.5317979226884175,0.502046,0.5338113098236973,0.50707966
2025-03-04 11:00:00,2025-03-04 11:45:00,1,333.05,334.55,pivot,1.5,0.120028,1.179972,37169.118,1.0,2025-03-04,333.3,333.75,333.05,0.0,334.6,334.75,334.55,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,11,1,3,5.2575631510472975,0.0028553996393231,-3.991025684860293,0.0028553996393231,0.9971446003606768,1.1554875055237245e-05,2.6629442435870508e-05,0.0007953719661589,True,0.0028553996393231,0.9971446003606768,3.991025684860293,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.9942892007213536,3.991025684860293,0.52598834,0.6936646356398067,0.50546086
2025-03-17 11:25:00,2025-03-17 11:45:00,-1,345.75,346.25,pivot,-0.5,0.12076,-0.8207599999999999,-25853.94,1.0,2025-03-17,346.2,346.2,345.75,0.0,346.4,346.45,346.25,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,11,0,3,279.3447836507433,0.1600100451074939,-0.8254628156604523,0.1600100451074939,0.839989954892506,2.104315921482268e-05,4.86844279280868e-05,0.0009346138022794,True,0.839989954892506,0.1600100451074939,-0.8254628156604523,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.6799799097850121,0.8254628156604523,0.5040365,0.5103128500960085,0.5067532
2025-03-19 10:45:00,2025-03-19 11:40:00,-1,350.5,351.95,pivot,-1.4499999999999886,0.1210735,-1.7710734999999886,-55788.81524999964,1.0,2025-03-19,350.85,350.9,350.35,0.0,351.85,352.0,351.7,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,2,3,3.555442682380613,0.0008021858136948,-3.976688259999917,0.0008021858136948,0.9991978141863052,1.53508539795896e-05,3.940648498385976e-05,0.000940866386594,True,0.9991978141863052,0.0008021858136948,-3.976688259999917,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.9983956283726103,3.976688259999917,0.51390827,0.6202044577781952,0.5053952
