entry_time,exit_time,direction,entry_px,exit_px,exit_reason,gross_pts,cost_pts,net_pts,net_krw,size_factor,exit_date,entry_close,entry_high,entry_low,entry_volume,exit_close,exit_high,exit_low,exit_volume,year,entry_rsi,entry_macd,entry_macd_signal,entry_macd_hist,entry_atr,entry_supertrend,entry_supertrend_dir,entry_ma5,entry_ma10,entry_ma20,entry_ma60,entry_bb_upper,entry_bb_lower,entry_bb_middle,atr_normalized,volatility_regime,trend_regime,momentum_regime,is_win,entry_hour,entry_dayofweek,entry_month,ret_log_5m_kde_pdf,ret_log_5m_kde_cdf,ret_log_5m_kde_zscore,ret_log_5m_kde_left_tail,ret_log_5m_kde_right_tail,ret_log_5m_kde_median,ret_log_5m_kde_mean,ret_log_5m_kde_std,ret_log_5m_kde_ready,kde_aligned_tail_5m,kde_opposite_tail_5m,kde_aligned_zscore_5m,rsi_oversold,rsi_overbought,macd_bullish,macd_strength,price_above_ma20,price_above_ma60,price_above_ma5,price_above_ma10,bb_position,bb_lower_touch,price_above_st,is_morning,is_afternoon,is_bull,is_neutral,is_bear,kde_tail_spread_5m,kde_zscore_abs_5m,filter_score,entry_score,exit_score
2025-12-08 10:40:00,2025-12-08 11:05:00,1,582.05,580.05,pivot,-2.0,0.134863,-2.334863,-73548.1845,1.0,2025-12-08,581.65,582.5,581.15,0.0,580.05,580.25,579.45,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,0,12,110.4740448175665,0.8964487472435733,1.101990712928963,0.8964487472435733,0.1035512527564267,-8.11162115225378e-06,-2.3845087899366367e-05,0.0015040790553026,True,0.8964487472435733,0.1035512527564267,-1.101990712928963,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.7928974944871465,1.101990712928963,0.5101736,0.5475130349278632,0.5283157
2025-12-09 10:35:00,2025-12-09 13:05:00,1,585.9,584.5,pivot,-1.3999999999999773,0.135112,-1.7351119999999771,-54656.02799999928,1.0,2025-12-09,585.2,586.4,584.7,0.0,585.35,585.45,584.3,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,1,12,280.7624087824414,0.7241880533849201,0.4739158713197882,0.7241880533849201,0.2758119466150799,4.545853898624211e-06,-1.409798034988472e-05,0.0014709357545664,True,0.7241880533849201,0.2758119466150799,-0.4739158713197882,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.4483761067698402,0.4739158713197882,0.5101736,0.5432502301495944,0.53573394
2025-12-10 10:45:00,2025-12-10 11:15:00,-1,585.35,586.7,pivot,-1.3500000000000227,0.1351615,-1.6851615000000228,-53082.58725000072,1.0,2025-12-10,585.1,585.45,584.6,0.0,586.5,586.8,586.2,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,2,12,279.1532138535484,0.2552000537250343,-0.4822214027375048,0.2552000537250343,0.7447999462749657,3.193706529389133e-05,9.085301939718544e-06,0.0014355690074545,True,0.7447999462749657,0.2552000537250343,-0.4822214027375048,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.4895998925499314,0.4822214027375048,0.5101736,0.5556489229600519,0.54249525
2025-12-11 10:55:00,2025-12-11 11:00:00,-1,589.05,588.15,pivot,0.8999999999999773,0.135316,0.5646839999999773,17787.545999999285,1.0,2025-12-11,588.15,589.15,588.1,0.0,588.0,588.55,587.85,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,10,3,12,389.00571940300256,0.4258102947193751,-0.1472486063944035,0.4258102947193751,0.5741897052806249,1.879297337713244e-05,2.4579237031746576e-05,0.0013197388349647,True,0.5741897052806249,0.4258102947193751,-0.1472486063944035,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.14837941056124976,0.1472486063944035,0.5101736,0.5445949231376656,0.5447161
2025-12-15 10:45:00,2025-12-15 10:50:00,-1,576.6,576.3,pivot,0.3000000000000682,0.134587,-0.0345869999999318,-1089.4904999978517,1.0,2025-12-15,576.25,576.75,575.55,0.0,577.4,577.45,576.15,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,0,12,368.0723040717857,0.3582060606354414,-0.2814041639375238,0.3582060606354414,0.6417939393645585,1.879297337713244e-05,2.4579237031746576e-05,0.0013197388349647,True,0.6417939393645585,0.3582060606354414,-0.2814041639375238,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.2835878787291171,0.2814041639375238,0.5101736,0.5475130349278632,0.5448487
2025-12-15 10:50:00,2025-12-15 12:05:00,-1,576.3,577.5,pivot,-1.2000000000000457,0.134614,-1.5346140000000457,-48340.34100000144,1.0,2025-12-15,577.4,577.45,576.15,0.0,576.1,577.55,575.85,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,0,12,316.51472674644134,0.2681045611997661,-0.4787084487758948,0.2681045611997661,0.7318954388002339,1.879297337713244e-05,2.4579237031746576e-05,0.0013197388349647,True,0.7318954388002339,0.2681045611997661,-0.4787084487758948,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.4637908776004678,0.4787084487758948,0.5101736,0.5475130349278632,0.54543597
2025-12-16 10:40:00,2025-12-16 10:50:00,-1,565.55,564.75,pivot,0.7999999999999545,0.133909,0.4660909999999545,14681.866499998567,1.0,2025-12-16,565.5,566.1,565.3,0.0,566.05,566.15,564.75,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,10,1,12,49.71138953067323,0.0383537747278327,-1.5989149918021262,0.0383537747278327,0.9616462252721673,-1.2984951448130942e-05,7.934097031869975e-06,0.0012753078886382,True,0.9616462252721673,0.0383537747278327,-1.5989149918021262,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.9232924505443345,1.5989149918021262,0.5124545,0.6052691611310195,0.54132646
2025-12-16 10:50:00,2025-12-16 11:40:00,-1,564.75,564.3,pivot,0.4500000000000455,0.1338715,0.11612850000004543,3658.0477500014313,1.0,2025-12-16,566.05,566.15,564.75,0.0,564.7,564.85,563.95,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,10,1,12,161.95399796588669,0.1142747690176855,-0.9774451215117018,0.1142747690176855,0.8857252309823145,-1.2984951448130942e-05,7.934097031869975e-06,0.0012753078886382,True,0.8857252309823145,0.1142747690176855,-0.9774451215117018,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.771450461964629,0.9774451215117018,0.5101736,0.5432502301495944,0.53417236
2025-12-17 10:55:00,2025-12-17 14:40:00,-1,566.35,568.7,pivot,-2.3500000000000227,0.1340515,-2.6840515000000225,-84547.62225000071,1.0,2025-12-17,567.55,567.7,566.15,0.0,569.95,570.1,568.65,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,2,12,79.81497726946674,0.0536984891242472,-1.3657974582000978,0.0536984891242472,0.9463015108757528,-3.150693046227788e-05,-9.934866619720067e-06,0.0012843783777192,True,0.9463015108757528,0.0536984891242472,-1.3657974582000978,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.8926030217515055,1.3657974582000978,0.5101736,0.5556489229600519,0.52261883
2025-12-18 10:55:00,2025-12-18 11:25:00,1,566.1,567.7,pivot,1.6000000000000227,0.134014,1.265986000000023,39878.55900000072,1.0,2025-12-18,566.9,567.6,566.1,0.0,567.8,568.0,566.8,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,10,3,12,104.03806242495833,0.0679244961324773,-1.274682551229834,0.0679244961324773,0.9320755038675228,-1.802635160759388e-05,1.553141125448012e-05,0.0012584263390478,True,0.0679244961324773,0.9320755038675228,1.274682551229834,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.8641510077350455,1.274682551229834,0.5101736,0.5445949231376656,0.5128614
