entry_time,exit_time,direction,entry_px,exit_px,exit_reason,gross_pts,cost_pts,net_pts,net_krw,size_factor,exit_date,entry_close,entry_high,entry_low,entry_volume,exit_close,exit_high,exit_low,exit_volume,year,entry_rsi,entry_macd,entry_macd_signal,entry_macd_hist,entry_atr,entry_supertrend,entry_supertrend_dir,entry_ma5,entry_ma10,entry_ma20,entry_ma60,entry_bb_upper,entry_bb_lower,entry_bb_middle,atr_normalized,volatility_regime,trend_regime,momentum_regime,is_win,entry_hour,entry_dayofweek,entry_month,ret_log_5m_kde_pdf,ret_log_5m_kde_cdf,ret_log_5m_kde_zscore,ret_log_5m_kde_left_tail,ret_log_5m_kde_right_tail,ret_log_5m_kde_median,ret_log_5m_kde_mean,ret_log_5m_kde_std,ret_log_5m_kde_ready,kde_aligned_tail_5m,kde_opposite_tail_5m,kde_aligned_zscore_5m,rsi_oversold,rsi_overbought,macd_bullish,macd_strength,price_above_ma20,price_above_ma60,price_above_ma5,price_above_ma10,bb_position,bb_lower_touch,price_above_st,is_morning,is_afternoon,is_bull,is_neutral,is_bear,kde_tail_spread,kde_zscore_abs,filter_score,entry_score,exit_score
2026-02-26 14:20:00,2026-02-26 15:05:00,1,933.35,942.85,pivot,9.5,0.156286,9.143714000000001,288026.99100000004,1.0,2026-02-26,935.75,935.8,933.0,0.0,943.0,944.55,942.55,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,14,3,2,63.853576161326906,0.9085139306874482,1.245227804927167,0.9085139306874482,0.0914860693125517,8.551672248311187e-05,0.0001291728659837,0.001958605028171,True,0.9085139306874482,0.0914860693125517,-1.245227804927167,1,0,0,0.0,1,1,1,1,,0,1,0,1,1,0,0,0.8170278613748966,1.245227804927167,0.8407595,0.4566871215931767,0.5518123
2026-02-27 10:35:00,2026-02-27 11:00:00,-1,922.95,922.6,pivot,0.3500000000000227,0.1553665,-0.005366499999977264,-169.0447499992838,1.0,2026-02-27,920.7,924.85,920.4,0.0,924.2,925.55,922.1,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,4,2,61.30680184806034,0.0792056548123016,-1.3398092199763991,0.0792056548123016,0.9207943451876984,8.551672248311187e-05,0.0001291728659837,0.001958605028171,True,0.9207943451876984,0.0792056548123016,-1.3398092199763991,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.8415886903753969,1.3398092199763991,0.86973166,0.5039239842370035,0.5436557
2026-02-27 11:00:00,2026-02-27 11:30:00,1,922.6,932.0,pivot,9.399999999999975,0.155638,9.044361999999978,284897.4029999993,1.0,2026-02-27,924.2,925.55,922.1,0.0,931.2,932.05,930.35,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,11,4,2,145.6291088431249,0.8072283616938575,0.7357193713630003,0.8072283616938575,0.1927716383061425,8.551672248311187e-05,0.0001291728659837,0.001958605028171,True,0.8072283616938575,0.1927716383061425,-0.7357193713630003,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.614456723387715,0.7357193713630003,0.66682494,0.46416405170542263,0.528985
2026-02-27 13:25:00,2026-02-27 14:00:00,1,938.3,939.5,pivot,1.2000000000000457,0.156334,0.8436660000000455,26575.479000001436,1.0,2026-02-27,939.35,939.8,937.85,0.0,940.0,940.3,939.05,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,13,4,2,192.30514932231304,0.7218709313107025,0.4778707787330576,0.7218709313107025,0.2781290686892975,8.551672248311187e-05,0.0001291728659837,0.001958605028171,True,0.7218709313107025,0.2781290686892975,-0.4778707787330576,1,0,0,0.0,1,1,1,1,,0,1,0,1,1,0,0,0.44374186262140497,0.4778707787330576,0.69152856,0.4693600847418641,0.5331117
2026-02-27 15:00:00,2026-02-27 15:05:00,-1,940.5,936.6,pivot,3.899999999999977,0.156313,3.543686999999977,111626.14049999928,1.0,2026-02-27,936.55,941.0,936.55,0.0,937.9,939.45,935.6,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,15,4,2,22.58749722342012,0.021907139871,-2.1105053807805825,0.021907139871,0.978092860129,9.17139810189688e-05,0.0001302569107613,0.0020055209872097,True,0.978092860129,0.021907139871,-2.1105053807805825,1,0,0,0.0,1,1,1,1,,0,1,0,0,1,0,0,0.956185720258,2.1105053807805825,0.8618805,0.5807269158851669,0.5331681
2026-03-03 11:40:00,2026-03-03 12:15:00,1,898.75,890.4,pivot,-8.350000000000023,0.1536745,-8.703674500000021,-274165.7467500007,1.0,2026-03-03,896.8,900.45,896.7,0.0,889.55,893.65,889.15,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,11,1,3,89.26320856914963,0.1205918184921632,-1.0647516543029352,0.1205918184921632,0.8794081815078367,9.17139810189688e-05,0.0001302569107613,0.0020055209872097,True,0.1205918184921632,0.8794081815078367,1.0647516543029352,1,0,0,0.0,1,1,1,1,,0,1,1,0,0,1,0,-0.7588163630156736,1.0647516543029352,0.71654594,0.5601542018638994,0.53995687
2026-03-03 13:10:00,2026-03-03 14:10:00,1,882.65,880.45,pivot,-2.199999999999932,0.152893,-2.552892999999932,-80416.12949999786,1.0,2026-03-03,883.5,886.85,881.7,0.0,880.4,881.15,876.4,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,13,1,3,194.38281283598775,0.7071895847795656,0.4432454305948701,0.7071895847795656,0.2928104152204344,9.17139810189688e-05,0.0001302569107613,0.0020055209872097,True,0.7071895847795656,0.2928104152204344,-0.4432454305948701,1,0,0,0.0,1,1,1,1,,0,1,0,1,1,0,0,0.41437916955913123,0.4432454305948701,0.7226521,0.4783522837720138,0.60890543
2026-03-04 10:30:00,2026-03-04 11:10:00,-1,807.25,796.8,pivot,10.450000000000044,0.1481215,10.101878500000046,318209.1727500014,1.0,2026-03-04,805.0,808.1,802.5,0.0,796.3,802.55,794.6,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,10,2,3,51.326957674929055,0.0734346378374706,-1.2647728936836524,0.0734346378374706,0.9265653621625292,4.32141998336322e-05,6.182190897546455e-05,0.0024026075546275,True,0.9265653621625292,0.0734346378374706,-1.2647728936836524,1,0,0,0.0,1,1,1,1,,0,1,1,0,0,1,0,0.8531307243250585,1.2647728936836524,0.9127093,0.591066470817102,0.6473248
2026-03-04 11:10:00,2026-03-04 12:00:00,-1,796.8,782.7,pivot,14.099999999999907,0.147385,13.752614999999912,433207.3724999972,1.0,2026-03-04,796.3,802.55,794.6,0.0,768.85,782.8,768.5,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,11,2,3,210.32098162099857,0.347282772381312,-0.2869919037075577,0.347282772381312,0.652717227618688,4.32141998336322e-05,6.182190897546455e-05,0.0024026075546275,True,0.652717227618688,0.347282772381312,-0.2869919037075577,1,0,0,0.0,1,1,1,1,,0,1,1,0,0,1,0,0.305434455237376,0.2869919037075577,0.7223897,0.49992122722003346,0.7172864
2026-03-04 12:00:00,2026-03-04 12:05:00,-1,782.7,769.05,pivot,13.650000000000093,0.1465525,13.303447500000091,419058.59625000285,1.0,2026-03-04,768.85,782.8,768.5,0.0,788.0,788.5,764.55,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,12,2,3,0.2447145635819778,0.0,-7.509826327833841,0.0,1.0,4.32141998336322e-05,6.182190897546455e-05,0.0024026075546275,True,1.0,0.0,-7.509826327833841,1,0,0,0.0,1,1,1,1,,0,1,0,1,0,1,0,1.0,7.509826327833841,0.89759463,0.7048354223393952,0.81268084
