entry_time,exit_time,direction,entry_px,exit_px,exit_reason,gross_pts,cost_pts,net_pts,net_krw,size_factor,exit_date,entry_close,entry_high,entry_low,entry_volume,exit_close,exit_high,exit_low,exit_volume,year,entry_rsi,entry_macd,entry_macd_signal,entry_macd_hist,entry_atr,entry_supertrend,entry_supertrend_dir,entry_ma5,entry_ma10,entry_ma20,entry_ma60,entry_bb_upper,entry_bb_lower,entry_bb_middle,atr_normalized,volatility_regime,trend_regime,momentum_regime,is_win,entry_hour,entry_dayofweek,entry_month,ret_log_5m_kde_pdf,ret_log_5m_kde_cdf,ret_log_5m_kde_zscore,ret_log_5m_kde_left_tail,ret_log_5m_kde_right_tail,ret_log_5m_kde_median,ret_log_5m_kde_mean,ret_log_5m_kde_std,ret_log_5m_kde_ready,ret_log_15m_kde_pdf,ret_log_15m_kde_cdf,ret_log_15m_kde_zscore,ret_log_15m_kde_left_tail,ret_log_15m_kde_right_tail,ret_log_15m_kde_median,ret_log_15m_kde_mean,ret_log_15m_kde_std,ret_log_15m_kde_ready,ret_log_30m_kde_pdf,ret_log_30m_kde_cdf,ret_log_30m_kde_zscore,ret_log_30m_kde_left_tail,ret_log_30m_kde_right_tail,ret_log_30m_kde_median,ret_log_30m_kde_mean,ret_log_30m_kde_std,ret_log_30m_kde_ready,ret_log_60m_kde_pdf,ret_log_60m_kde_cdf,ret_log_60m_kde_zscore,ret_log_60m_kde_left_tail,ret_log_60m_kde_right_tail,ret_log_60m_kde_median,ret_log_60m_kde_mean,ret_log_60m_kde_std,ret_log_60m_kde_ready,kde_aligned_tail_5m,kde_opposite_tail_5m,kde_aligned_zscore_5m,kde_aligned_tail_15m,kde_opposite_tail_15m,kde_aligned_zscore_15m,kde_aligned_tail_30m,kde_opposite_tail_30m,kde_aligned_zscore_30m,kde_aligned_tail_60m,kde_opposite_tail_60m,kde_aligned_zscore_60m,rsi_oversold,rsi_overbought,macd_bullish,macd_strength,price_above_ma20,price_above_ma60,price_above_ma5,price_above_ma10,bb_position,bb_lower_touch,price_above_st,is_morning,is_afternoon,is_bull,is_neutral,is_bear,kde_tail_spread_5m,kde_zscore_abs_5m,kde_tail_spread_15m,kde_zscore_abs_15m,kde_tail_spread_30m,kde_zscore_abs_30m,kde_tail_spread_60m,kde_zscore_abs_60m,filter_score,entry_score,exit_score
2026-02-02 10:35:00,2026-02-02 11:45:00,-1,752.7,743.6,pivot,9.100000000000025,0.144889,8.755111000000026,275785.9965000008,1.0,2026-02-02,753.35,754.85,752.7,0.0,740.35,743.95,740.25,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,10,0,2,241.9721459348852,0.6951213271102294,0.4192772704099587,0.6951213271102294,0.3048786728897705,8.641396874179285e-05,8.177334801203932e-05,0.0017052833241906,True,21.076703163897573,0.0469486383202723,-1.6714952356444308,0.0469486383202723,0.9530513616797276,0.0002560618877927,0.0002145940259377,0.0030990288081222,True,15.942563478638537,0.0525276969594983,-1.6914835819846918,0.0525276969594983,0.9474723030405016,0.000550141628787,0.0004273227369297,0.0042414083138163,True,7.176038049031094,0.0375639304727076,-1.9152506936380151,0.0375639304727076,0.9624360695272924,0.0010319650072352,0.000866475053642,0.0060363158423319,True,0.3048786728897705,0.6951213271102294,0.4192772704099587,0.9530513616797276,0.0469486383202723,-1.6714952356444308,0.9474723030405016,0.0525276969594983,-1.6914835819846918,0.9624360695272924,0.0375639304727076,-1.9152506936380151,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.39024265422045895,0.4192772704099587,0.9061027233594553,1.6714952356444308,0.8949446060810032,1.6914835819846918,0.9248721390545849,1.9152506936380151,0.5615673,0.4647683311215215,0.53068316
2026-02-02 11:45:00,2026-02-02 13:15:00,1,743.6,729.0,pivot,-14.600000000000025,0.144178,-14.944178000000022,-470741.6070000007,1.0,2026-02-02,740.35,743.95,740.25,0.0,736.3,736.7,728.8,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,11,0,2,11.119595975667057,0.0145555928187936,-2.6165633459711657,0.0145555928187936,0.9854444071812064,8.641396874179285e-05,8.177334801203932e-05,0.0017052833241906,True,22.639212622957093,0.0494682632993555,-1.6345039877139669,0.0494682632993555,0.9505317367006444,0.0002560618877927,0.0002145940259377,0.0030990288081222,True,106.05081030715614,0.3482519305551691,-0.2758373441675055,0.3482519305551691,0.6517480694448309,0.000550141628787,0.0004273227369297,0.0042414083138163,True,6.93917355174608,0.0367138164850964,-1.9351244043479243,0.0367138164850964,0.9632861835149036,0.0010319650072352,0.000866475053642,0.0060363158423319,True,0.0145555928187936,0.9854444071812064,2.6165633459711657,0.0494682632993555,0.9505317367006444,1.6345039877139669,0.3482519305551691,0.6517480694448309,0.2758373441675055,0.0367138164850964,0.9632861835149036,1.9351244043479243,1,0,0,0.0,1,1,1,1,,0,1,1,0,0,1,0,-0.9708888143624128,2.6165633459711657,-0.9010634734012889,1.6345039877139669,-0.30349613888966176,0.2758373441675055,-0.9265723670298072,1.9351244043479243,0.7283011,0.6598964346846881,0.53034866
2026-02-04 10:25:00,2026-02-04 11:25:00,1,783.25,782.55,pivot,-0.7000000000000455,0.146974,-1.0469740000000454,-32979.68100000143,1.0,2026-02-04,783.1,784.6,782.25,0.0,781.95,783.75,780.3,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,10,2,2,273.0996626256603,0.4064016723770244,-0.1716438949464752,0.4064016723770244,0.5935983276229756,7.738821747992845e-05,6.579449271519777e-05,0.0018710663092104,True,39.83664011827633,0.9232241749785616,1.252653101765166,0.9232241749785616,0.0767758250214384,0.000213833586337,0.000162856449323,0.0033947501272956,True,5.541677834105252,0.9787064723151676,2.1953951153764284,0.9787064723151676,0.0212935276848325,0.0004734219076551,0.0002766247357196,0.0048157447854478,True,21.75124880332796,0.9183066281075908,1.2578084168559804,0.9183066281075908,0.0816933718924091,0.0009443033747706,0.0005396176911104,0.0067096118078009,True,0.4064016723770244,0.5935983276229756,0.1716438949464752,0.9232241749785616,0.0767758250214384,-1.252653101765166,0.9787064723151676,0.0212935276848325,-2.1953951153764284,0.9183066281075908,0.0816933718924091,-1.2578084168559804,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.1871966552459512,0.1716438949464752,0.8464483499571231,1.252653101765166,0.9574129446303351,2.1953951153764284,0.8366132562151817,1.2578084168559804,0.55014265,0.47751134926651206,0.5413451
2026-02-06 11:00:00,2026-02-06 11:35:00,1,740.1,749.8,pivot,9.699999999999932,0.144697,9.35530299999993,294692.0444999978,1.0,2026-02-06,744.35,744.9,739.85,0.0,751.45,751.8,749.7,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1,11,4,2,6.607507418524383,0.9905485879504872,2.84327285625714,0.9905485879504872,0.0094514120495129,5.289460424300975e-05,5.752032188535173e-05,0.0020174224592479,True,0.746886959874482,0.9956743787834982,3.59354983713709,0.9956743787834982,0.0043256212165018,0.0002521785706122,0.0002054259713991,0.0036119702117282,True,0.0437909046394802,0.9999907902062388,4.947211414681318,0.9999907902062388,9.20979376117792e-06,0.0005913884614085,0.0003750648751144,0.0050114914165461,True,7.4987479214859,0.9714641166982296,1.8121115572083044,0.9714641166982296,0.0285358833017702,0.0013806949404159,0.000746612223438,0.0069392783439163,True,0.9905485879504872,0.0094514120495129,-2.84327285625714,0.9956743787834982,0.0043256212165018,-3.59354983713709,0.9999907902062388,9.20979376117792e-06,-4.947211414681318,0.9714641166982296,0.0285358833017702,-1.8121115572083044,1,0,0,0.0,1,1,1,1,,0,1,1,0,0,0,0,0.9810971759009742,2.84327285625714,0.9913487575669964,3.59354983713709,0.9999815804124776,4.947211414681318,0.9429282333964595,1.8121115572083044,0.5613951,0.5594823741915285,0.5486713
2026-02-06 11:35:00,2026-02-06 12:15:00,1,749.8,743.65,pivot,-6.149999999999977,0.1448035,-6.4948034999999775,-204586.31024999928,1.0,2026-02-06,751.45,751.8,749.7,0.0,743.55,745.4,743.1,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,11,4,2,92.80205495183786,0.8943204714216242,1.0941364407742342,0.8943204714216242,0.1056795285783758,5.289460424300975e-05,5.752032188535173e-05,0.0020174224592479,True,13.865170853540674,0.96185625940425,1.772891262687145,0.96185625940425,0.0381437405957498,0.0002521785706122,0.0002054259713991,0.0036119702117282,True,9.92955988024461,0.967378366370083,1.8328733655608176,0.967378366370083,0.0326216336299169,0.0005913884614085,0.0003750648751144,0.0050114914165461,True,0.0014458418163789,0.9999993479228568,3.8487880920369344,0.9999993479228568,6.520771432816375e-07,0.0013806949404159,0.000746612223438,0.0069392783439163,True,0.8943204714216242,0.1056795285783758,-1.0941364407742342,0.96185625940425,0.0381437405957498,-1.772891262687145,0.967378366370083,0.0326216336299169,-1.8328733655608176,0.9999993479228568,6.520771432816375e-07,-3.8487880920369344,1,0,0,0.0,1,1,1,1,,0,1,1,0,0,0,0,0.7886409428432484,1.0941364407742342,0.9237125188085002,1.772891262687145,0.9347567327401661,1.8328733655608176,0.9999986958457135,3.8487880920369344,0.5613951,0.5594823741915285,0.550743
2026-02-09 10:40:00,2026-02-09 12:05:00,-1,777.55,780.05,pivot,-2.5,0.146728,-2.846728,-89671.932,1.0,2026-02-09,780.35,780.7,776.95,0.0,782.25,782.55,779.9,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,0,2,31.478940852154228,0.9470025485657524,1.5785275639877092,0.9470025485657524,0.0529974514342475,4.216743096303528e-05,5.952200045666753e-05,0.0021987337573686,True,122.5915689915234,0.4763144669798319,-0.0473494999361446,0.4763144669798319,0.5236855330201681,0.0001933131176783,0.0001844554877943,0.003895616385455,True,60.92882846295114,0.2840689149109343,-0.4692711749711983,0.2840689149109343,0.7159310850890657,0.0004505297529106,0.0003084696728067,0.0054308519843911,True,26.271545025991,0.1701515959432853,-0.8637290149725992,0.1701515959432853,0.8298484040567147,0.0012766876575407,0.0007812489464509,0.0074142555928312,True,0.0529974514342475,0.9470025485657524,1.5785275639877092,0.5236855330201681,0.4763144669798319,-0.0473494999361446,0.7159310850890657,0.2840689149109343,-0.4692711749711983,0.8298484040567147,0.1701515959432853,-0.8637290149725992,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.8940050971315049,1.5785275639877092,0.047371066040336196,0.0473494999361446,0.4318621701781314,0.4692711749711983,0.6596968081134293,0.8637290149725992,0.5615673,0.4647683311215215,0.54970473
2026-02-23 10:30:00,2026-02-23 11:35:00,-1,869.7,869.85,pivot,-0.1499999999999772,0.1521865,-0.5021864999999772,-15818.874749999284,1.0,2026-02-23,873.65,874.0,869.6,0.0,869.9,870.35,869.0,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,0,2,16.59282560865103,0.9695558047087872,2.1261098906124927,0.9695558047087872,0.0304441952912126,3.543206000576402e-05,7.003140070922482e-05,0.0021525089542855,True,118.69091672651253,0.6426058035930224,0.3006326754764721,0.6426058035930224,0.3573941964069775,0.0002250737755654,0.0002225172056426,0.0038318347576156,True,97.3772161817934,0.5043596639945176,0.0102230098946352,0.5043596639945176,0.4956403360054824,0.0004131882393472,0.0004035173423449,0.005324924491146,True,64.11089764287176,0.604103187673767,0.24832533462424,0.604103187673767,0.3958968123262329,0.0008176051425752,0.0005853660821882,0.0073340726379792,True,0.0304441952912126,0.9695558047087872,2.1261098906124927,0.3573941964069775,0.6426058035930224,0.3006326754764721,0.4956403360054824,0.5043596639945176,0.0102230098946352,0.3958968123262329,0.604103187673767,0.24832533462424,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.9391116094175747,2.1261098906124927,-0.28521160718604494,0.3006326754764721,-0.008719327989035186,0.0102230098946352,-0.2082063753475341,0.24832533462424,0.5615673,0.4647683311215215,0.55075914
2026-02-25 10:55:00,2026-02-25 12:20:00,1,904.5,908.5,pivot,4.0,0.15439,3.64561,114836.715,1.0,2026-02-25,904.45,904.9,903.6,0.0,906.4,909.05,906.35,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1,10,2,2,230.3463885455683,0.4832511071722698,-0.0593203894421081,0.4832511071722698,0.5167488928277302,1.7530178388744917e-05,7.144255415181444e-05,0.0021362510099705,True,96.11181308954625,0.7356910680355813,0.520719759722445,0.7356910680355813,0.2643089319644187,0.000216445238591,0.0002539285729104,0.0037636531510168,True,65.20548926827811,0.7596183903711545,0.5821227695311482,0.7596183903711545,0.2403816096288454,0.000425239207725,0.0003203545055171,0.0053477210599192,True,9.14633262382831,0.9537041876112706,1.6122888284693868,0.9537041876112706,0.0462958123887293,0.0011658807229374,0.0007713045686834,0.0071459346845936,True,0.4832511071722698,0.5167488928277302,0.0593203894421081,0.7356910680355813,0.2643089319644187,-0.520719759722445,0.7596183903711545,0.2403816096288454,-0.5821227695311482,0.9537041876112706,0.0462958123887293,-1.6122888284693868,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.033497785655460355,0.0593203894421081,0.4713821360711626,0.520719759722445,0.5192367807423092,0.5821227695311482,0.9074083752225414,1.6122888284693868,0.55014265,0.47751134926651206,0.5524787
2026-03-03 11:10:00,2026-03-03 11:40:00,1,902.35,898.75,pivot,-3.6000000000000227,0.154033,-3.954033000000023,-124552.03950000073,1.0,2026-03-03,900.3,903.0,899.65,0.0,896.8,900.45,896.7,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,11,1,3,71.98852656977354,0.0943847286648742,-1.2266620772428276,0.0943847286648742,0.9056152713351258,9.17139810189688e-05,0.0001302569107613,0.0020055209872097,True,24.30082834433735,0.0593914802630252,-1.6327320748285925,0.0593914802630252,0.9406085197369748,0.0003863748044222,0.0004149218915458,0.0034432008556156,True,3.1788372658291504,0.0040840430931462,-2.8933588603390774,0.0040840430931462,0.9959159569068536,0.0007785232701854,0.0008085498559321,0.0046852161306923,True,2.7422318276067927,0.0068327834572101,-2.871574054169862,0.0068327834572101,0.9931672165427898,0.0012870680264136,0.0011695332273873,0.0070545094903685,True,0.0943847286648742,0.9056152713351258,1.2266620772428276,0.0593914802630252,0.9406085197369748,1.6327320748285925,0.0040840430931462,0.9959159569068536,2.8933588603390774,0.0068327834572101,0.9931672165427898,2.871574054169862,1,0,0,0.0,1,1,1,1,,0,1,1,0,0,1,0,-0.8112305426702515,1.2266620772428276,-0.8812170394739496,1.6327320748285925,-0.9918319138137074,2.8933588603390774,-0.9863344330855798,2.871574054169862,0.77818763,0.6598964346846881,0.5489873
2026-03-03 11:40:00,2026-03-03 12:15:00,1,898.75,890.4,pivot,-8.350000000000023,0.1536745,-8.703674500000021,-274165.7467500007,1.0,2026-03-03,896.8,900.45,896.7,0.0,889.55,893.65,889.15,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,11,1,3,89.26320856914963,0.1205918184921632,-1.0647516543029352,0.1205918184921632,0.8794081815078367,9.17139810189688e-05,0.0001302569107613,0.0020055209872097,True,27.50298485103836,0.0774680479435763,-1.4291388744514657,0.0774680479435763,0.9225319520564236,0.0003863748044222,0.0004149218915458,0.0034432008556156,True,37.01624277269751,0.1369544411410775,-1.0039492482747026,0.1369544411410775,0.8630455588589225,0.0007785232701854,0.0008085498559321,0.0046852161306923,True,4.115187518085222,0.015345696010427,-2.52493307388662,0.015345696010427,0.9846543039895728,0.0012870680264136,0.0011695332273873,0.0070545094903685,True,0.1205918184921632,0.8794081815078367,1.0647516543029352,0.0774680479435763,0.9225319520564236,1.4291388744514657,0.1369544411410775,0.8630455588589225,1.0039492482747026,0.015345696010427,0.9846543039895728,2.52493307388662,1,0,0,0.0,1,1,1,1,,0,1,1,0,0,1,0,-0.7588163630156736,1.0647516543029352,-0.8450639041128473,1.4291388744514657,-0.7260911177178451,1.0039492482747026,-0.9693086079791458,2.52493307388662,0.77818763,0.6598964346846881,0.5503233
