entry_time,exit_time,direction,entry_px,exit_px,exit_reason,gross_pts,cost_pts,net_pts,net_krw,size_factor,exit_date,entry_close,entry_high,entry_low,entry_volume,exit_close,exit_high,exit_low,exit_volume,regime,year,entry_rsi,entry_macd,entry_macd_signal,entry_macd_hist,entry_atr,entry_supertrend,entry_supertrend_dir,entry_ma20,entry_ma60,entry_bb_upper,entry_bb_lower,entry_bb_middle,is_win,entry_hour,entry_dayofweek,entry_month,win_probability,entry_quality_score,net_krw_optimal
2023-01-04 09:30:00,2023-01-04 15:45:00,1,293.25,297.0,eod,3.75,0.1177075,3.6322925,114417.21375,1.0,2023-01-04,293.0,293.25,292.45,0.0,297.0,297.0,297.0,0.0,1.0,2023,60.130718954248245,0.2787212915249029,0.0769797401531067,0.2017415513717961,0.8000000000000114,284.875,-1.0,291.4125,290.67833333333334,293.3340878850576,289.49091211494243,291.4125,1,9,2,1,0.6228207,0.9303266178266176,114417.21375000001
2023-01-06 09:45:00,2023-01-06 15:15:00,1,300.0,302.75,eod,2.75,0.1180825,2.6319175,82905.40125000001,1.0,2023-01-06,300.8,300.9,300.0,0.0,302.75,302.85,302.5,0.0,1.0,2023,57.6158940397352,0.3201310163906328,0.2513828970645315,0.0687481193261012,0.942857142857138,301.8642857142857,1.0,299.595,298.7925,300.81150924239654,298.3784907576035,299.595,1,9,4,1,0.6400726,0.9491913179413178,82905.40125000001
2023-01-26 11:05:00,2023-01-26 15:45:00,1,323.2,326.65,eod,3.4499999999999886,0.1194955,3.3305044999999884,104910.89174999965,1.0,2023-01-26,323.3,323.3,323.1,0.0,326.65,326.65,326.65,0.0,1.0,2023,52.94117647058902,0.2364161299381635,0.2133642151504018,0.0230519147877616,0.3500000000000024,324.0642857142857,1.0,322.87,322.2933333333333,323.5159590992256,322.2240409007744,322.87,1,11,3,1,0.6545007,0.9552604372751432,104910.89174999963
2023-02-01 13:30:00,2023-02-01 15:45:00,1,320.55,322.85,eod,2.300000000000012,0.119302,2.180698000000012,68691.98700000036,1.0,2023-02-01,320.15,320.55,319.9,0.0,322.85,322.85,322.85,0.0,1.0,2023,33.9999999999994,-0.0572999017459778,0.0423695989214742,-0.0996695006674521,0.3500000000000065,317.8017857142857,-1.0,321.04,320.865,321.6704551404731,320.40954485952693,321.04,1,13,2,2,0.8942646,0.95375,68691.98700000037
2023-04-10 10:05:00,2023-04-10 14:15:00,1,329.2,328.05,eod,-1.1499999999999773,0.1197175,-1.2697174999999772,-39996.10124999928,1.0,2023-04-10,329.3,329.5,329.15,0.0,328.05,328.1,327.85,0.0,1.0,2023,80.68965517241395,0.9350658354328516,0.6427589093649032,0.2923069260679484,0.7857142857142857,330.50357142857143,1.0,326.6425,325.55,329.553147422994,323.731852577006,326.6425,0,10,0,4,0.75199157,0.913860334110334,-39996.10124999928
2023-05-22 09:00:00,2023-05-22 14:10:00,1,335.0,337.25,eod,2.25,0.1201675,2.1298325,67089.72375,1.0,2023-05-22,334.45,335.0,333.95,0.0,337.25,337.3,337.0,0.0,1.0,2023,53.65853658536559,0.0968794705873961,0.1074710880021092,-0.0105916174147131,0.2928571428571364,321.3285714285714,-1.0,334.46,334.175,334.88002506189173,334.03997493810823,334.46,1,9,0,5,0.6847557,0.9764632867132866,67089.72375
2023-06-02 09:15:00,2023-06-02 15:45:00,1,340.8,342.95,eod,2.1499999999999773,0.1205125,2.029487499999977,63928.85624999929,1.0,2023-06-02,340.85,341.05,340.75,0.0,342.95,342.95,342.95,0.0,1.0,2023,77.38095238095185,0.5283297466651788,0.2382085036145682,0.2901212430506106,0.4428571428571298,321.3285714285714,-1.0,338.89500000000004,338.4125,340.88044705292924,336.90955294707084,338.89500000000004,1,9,4,6,0.8986546,0.9593149350649348,63928.85624999928
2023-06-09 10:30:00,2023-06-09 15:45:00,1,346.5,349.5,eod,3.0,0.12088,2.87912,90692.28,1.0,2023-06-09,347.0,347.05,346.5,0.0,349.5,349.5,349.5,0.0,1.0,2023,55.7142857142854,0.9570134093338538,0.9559139093107736,0.0010995000230802,0.4071428571428563,321.3285714285714,-1.0,345.6325,342.87,347.4858823986802,343.7791176013198,345.6325,1,10,4,6,0.78688306,0.8573520344035049,90692.28
2023-08-01 09:20:00,2023-08-01 15:45:00,1,350.0,352.35,eod,2.3500000000000227,0.1210705,2.2289295000000227,70211.27925000072,1.0,2023-08-01,350.55,350.65,349.9,0.0,352.35,352.35,352.35,0.0,1.0,2023,84.37499999999922,0.753429863821907,0.4325824816380389,0.3208473821838681,0.517857142857151,331.5875,-1.0,347.885,347.1191666666667,350.0990936127785,345.67090638722146,347.885,1,9,1,8,0.90427214,0.9780605158730158,70211.27925000072
2023-09-01 09:15:00,2023-09-01 14:00:00,1,335.35,337.75,pivot,2.3999999999999773,0.120193,2.2798069999999773,71813.92049999928,1.0,2023-09-01,335.8,335.9,335.25,0.0,337.9,337.95,337.65,0.0,1.0,2023,65.65656565656616,0.3025976781831332,0.1951641917190091,0.107433486464124,0.5142857142857095,336.3482142857143,1.0,334.72,334.2958333333333,335.85295143211204,333.587048567888,334.72,1,9,4,9,0.8052671,0.9710470847235552,71813.92049999928
2023-09-14 09:00:00,2023-09-14 15:15:00,1,337.4,340.3,eod,2.900000000000034,0.120331,2.7796690000000344,87559.57350000108,1.0,2023-09-14,337.15,337.5,337.1,0.0,340.3,340.35,340.0,0.0,1.0,2023,67.7966101694898,0.2900786868233354,0.168354754934542,0.1217239318887933,0.3285714285714383,333.8482142857143,-1.0,336.3,335.84583333333336,337.22508890048874,335.3749110995113,336.3,1,9,3,9,0.68243134,0.9840167147667148,87559.57350000108
2023-10-24 13:05:00,2023-10-24 15:45:00,1,315.95,319.55,eod,3.6000000000000227,0.119065,3.4809350000000228,109649.45250000073,1.0,2023-10-24,315.75,315.95,315.5,0.0,319.55,319.55,319.55,0.0,1.0,2023,39.13043478260919,-0.0019215997368746,0.0532455516535848,-0.0551671513904595,0.4071428571428604,312.1839285714285,-1.0,316.325,316.2083333333333,317.4561382251964,315.1938617748036,316.325,1,13,1,10,0.79171324,0.972345238095238,109649.45250000071
2023-11-06 09:00:00,2023-11-06 15:45:00,1,324.8,335.3,eod,10.5,0.119803,10.380197,326976.20550000004,1.0,2023-11-06,323.75,324.8,323.45,0.0,335.3,335.3,335.3,0.0,1.0,2023,78.26086956521742,1.1859761676259382,0.5932393089147004,0.5927368587112377,0.7428571428571412,305.8678571428572,-1.0,320.365,319.6225,324.74258645353115,315.9874135464689,320.365,1,9,0,11,0.7749301,0.9316778707403708,326976.20550000004
2023-11-28 09:25:00,2023-11-28 15:45:00,1,335.65,338.4,eod,2.75,0.1202215,2.6297785,82838.02275,1.0,2023-11-28,336.0,336.0,335.6,0.0,338.4,338.4,338.4,0.0,1.0,2023,64.0776699029121,0.5633439469310701,0.4680834210834926,0.0952605258475775,0.5642857142857126,339.13928571428573,1.0,335.07000000000005,334.27000000000004,336.9019963227132,333.23800367728694,335.07000000000005,1,9,1,11,0.66333485,0.9493589428001192,82838.02275
2023-12-20 09:00:00,2023-12-20 15:45:00,1,347.65,351.65,eod,4.0,0.120979,3.879021,122189.1615,1.0,2023-12-20,347.55,347.9,347.45,0.0,351.65,351.65,351.65,0.0,1.0,2023,86.90476190476278,0.8182014768427734,0.4706686807090885,0.3475327961336849,0.4357142857142792,348.4678571428572,1.0,345.15,344.43500000000006,347.80766022937206,342.4923397706279,345.15,1,9,2,12,0.7641252,0.9487506590631593,122189.16149999999
2023-12-27 11:00:00,2023-12-27 15:45:00,1,353.45,355.9,eod,2.4499999999999886,0.1212805,2.3287194999999885,73354.66424999964,1.0,2023-12-27,353.65,353.75,353.4,0.0,355.9,355.9,355.9,0.0,1.0,2023,66.66666666666615,0.3197478969387362,0.2201255157608147,0.0996223811779214,0.4500000000000008,355.7946428571429,1.0,352.75000000000006,352.1375,353.8583415775876,351.64165842241255,352.75000000000006,1,11,2,12,0.8517672,0.98522980940628,73354.66424999964
2024-01-02 12:20:00,2024-01-02 15:45:00,1,360.55,363.8,eod,3.25,0.1217305,3.1282695,98540.48925,1.0,2024-01-02,360.35,360.7,360.25,0.0,363.8,363.8,363.8,0.0,0.0,2024,58.62068965517248,0.2116525685165129,0.2464820153131216,-0.0348294467966087,0.4642857142857183,361.8732142857143,1.0,360.4175,,361.3387548650159,359.4962451349841,360.4175,1,12,1,1,0.83630157,0.8982540237540237,98540.48925
2024-03-26 09:00:00,2024-03-26 11:25:00,1,375.65,378.9,pivot,3.25,0.1226365,3.1273635,98511.95025,1.0,2024-03-26,376.6,376.7,375.25,0.0,378.8,378.95,378.7,0.0,1.0,2024,79.8387096774195,0.7857031860120856,0.3884409222738929,0.3972622637381926,0.6178571428571493,377.9910714285714,1.0,373.4,372.8066666666667,375.9800856778881,370.8199143221119,373.4,1,9,1,3,0.60839665,0.9483180430680428,98511.95025
2024-05-27 10:45:00,2024-05-27 15:45:00,1,368.4,371.75,eod,3.3500000000000227,0.1222045,3.2277955000000227,101675.55825000071,1.0,2024-05-27,368.15,368.55,368.1,0.0,371.75,371.75,371.75,0.0,1.0,2024,54.92957746478808,0.2675672694705895,0.2919256418210877,-0.0243583723504982,0.4571428571428514,364.7267857142857,-1.0,368.0625,367.25166666666667,368.645482350585,367.47951764941496,368.0625,1,10,0,5,0.73299277,0.9542587167734228,101675.55825000071
2024-06-12 14:15:00,2024-06-12 15:45:00,1,369.1,371.7,eod,2.599999999999966,0.122224,2.477775999999966,78049.94399999893,1.0,2024-06-12,369.0,369.1,368.95,0.0,371.7,371.7,371.7,0.0,1.0,2024,48.48484848484828,0.1327360953962397,0.1811695802587429,-0.0484334848625032,0.2428571428571493,370.0535714285714,1.0,369.1375,368.73083333333335,369.65240929203935,368.6225907079606,369.1375,1,14,2,6,0.81538546,0.8844203296703296,78049.94399999893
2024-07-23 14:45:00,2024-07-23 15:45:00,1,384.25,383.2,eod,-1.0500000000000114,0.1230235,-1.173023500000011,-36950.24025000036,1.0,2024-07-23,383.65,384.3,383.5,0.0,383.2,383.2,383.2,0.0,1.0,2024,44.44444444444444,0.090609307058969,0.1285909364358199,-0.0379816293768508,0.3392857142857143,398.8982142857143,1.0,384.15,383.9333333333333,384.6377445408072,383.6622554591928,384.15,0,14,1,7,0.6718325,0.8272402597402596,-36950.24025000035
2024-07-31 12:30:00,2024-07-31 15:45:00,1,378.25,382.0,eod,3.75,0.1228075,3.6271925,114256.56375,1.0,2024-07-31,378.55,378.55,378.2,0.0,382.0,382.0,382.0,0.0,1.0,2024,75.55555555555824,0.2801930393673615,0.2316756409234142,0.0485173984439472,0.3071428571428579,398.8982142857143,1.0,377.8025,377.3066666666667,379.0149247128479,376.59007528715216,377.8025,1,12,2,7,0.77820337,0.9615515873015872,114256.56375
2024-08-28 09:20:00,2024-08-28 15:45:00,1,364.5,367.45,eod,2.9499999999999886,0.1219585,2.8280414999999888,89083.30724999965,1.0,2024-08-28,363.55,364.6,363.35,0.0,367.45,367.45,367.45,0.0,1.0,2024,32.824427480915915,-0.2415659441438151,-0.0698977028491125,-0.1716682412947026,0.7392857142857078,372.1464285714285,1.0,365.4575,365.4825,366.627419025527,364.2875809744731,365.4575,1,9,2,8,0.68495035,0.9497527750027748,89083.30724999965
2024-10-23 11:00:00,2024-10-23 15:45:00,1,345.2,347.95,eod,2.75,0.1207945,2.6292055,82819.97325,1.0,2024-10-23,345.5,345.55,345.2,0.0,347.95,347.95,347.95,0.0,1.0,2024,69.87951807228899,0.3940809680958637,0.2756742056516246,0.118406762444239,0.5035714285714376,341.8214285714286,-1.0,344.6,344.14833333333337,345.783660690858,343.4163393091421,344.6,1,11,2,10,0.7776235,0.932397399985635,82819.97325
2024-11-18 09:00:00,2024-11-18 13:35:00,1,324.3,327.55,eod,3.25,0.1195555,3.1304445,98609.00175,1.0,2024-11-18,324.75,324.8,323.9,0.0,327.55,327.7,327.4,0.0,1.0,2024,72.51908396946553,0.5535828014051276,0.1776515261639764,0.3759312752411512,0.7821428571428726,311.83392857142854,-1.0,321.96500000000003,321.1683333333333,324.6475164930458,319.28248350695424,321.96500000000003,1,9,0,11,0.8105301,0.9511091208627972,98609.00175
2024-12-12 10:50:00,2024-12-12 15:15:00,1,326.35,329.8,eod,3.4499999999999886,0.1196845,3.3303154999999887,104904.93824999964,1.0,2024-12-12,326.1,326.35,325.8,0.0,329.8,329.9,329.4,0.0,1.0,2024,56.14035087719358,0.2787855904127241,0.2984478794237506,-0.0196622890110265,0.5428571428571323,311.83392857142854,-1.0,325.99,324.4825,327.39135272947993,324.5886472705201,325.99,1,10,3,12,0.7460436,0.9694732995762408,104904.93824999964
2024-12-23 09:50:00,2024-12-23 15:45:00,1,319.8,322.6,eod,2.800000000000012,0.119272,2.680728000000012,84442.93200000035,1.0,2024-12-23,319.45,319.95,319.35,0.0,322.6,322.6,322.6,0.0,1.0,2024,59.18367346938757,0.8024780151677646,0.8641125547574036,-0.0616345395896389,0.9357142857142914,330.8464285714286,1.0,318.9725,316.9425,321.4972146787133,316.44778532128663,318.9725,1,9,0,12,0.77580225,0.8462808612955672,84442.93200000038
2025-01-03 09:15:00,2025-01-03 14:50:00,1,321.5,324.55,eod,3.050000000000012,0.1193815,2.930618500000012,92314.48275000036,1.0,2025-01-03,322.45,322.8,321.45,0.0,324.55,324.9,324.45,0.0,1.0,2025,79.0123456790124,0.9729396628904964,0.5009351392022627,0.4720045236882337,0.8964285714285641,323.46964285714284,1.0,318.39750000000004,317.37083333333334,321.5129073823328,315.2820926176673,318.39750000000004,1,9,4,1,0.77833927,0.9535628815628816,92314.48275000037
2025-05-28 09:00:00,2025-05-28 14:00:00,1,352.55,356.6,eod,4.050000000000011,0.1212745,3.928725500000011,123754.85325000036,1.0,2025-05-28,353.55,353.85,352.15,0.0,356.6,356.85,356.5,0.0,1.0,2025,95.3125000000007,0.6133074208358948,0.3926301341324296,0.2206772867034652,0.4642857142857143,353.69642857142856,1.0,351.34000000000003,350.71000000000004,353.0594246282474,349.62057537175264,351.34000000000003,1,9,2,5,0.7694155,0.9677507631257632,123754.85325000035
2025-06-04 09:05:00,2025-06-04 15:45:00,1,366.05,370.05,eod,4.0,0.122083,3.877917,122154.3855,1.0,2025-06-04,366.0,366.65,365.5,0.0,370.05,370.05,370.05,0.0,1.0,2025,83.24324324324311,1.5285277605952388,0.7939788812795273,0.7345488793157114,1.1285714285714252,367.7678571428571,1.0,360.765,359.6958333333333,365.8268386507012,355.7031613492988,360.765,1,9,2,6,0.7000847,0.9743499694749694,122154.3855
2025-06-16 10:00:00,2025-06-16 15:45:00,1,387.8,394.2,eod,6.399999999999977,0.12346,6.276539999999978,197711.00999999928,1.0,2025-06-16,388.4,388.5,387.6,0.0,394.2,394.2,394.2,0.0,1.0,2025,36.04651162790691,0.0085693782690441,0.1401339093774202,-0.131564531108376,1.1142857142857037,394.7892857142857,1.0,388.5,387.6125,390.8543911938489,386.1456088061511,388.5,1,10,0,6,0.91794354,0.9502431457431456,197711.00999999928
2025-06-20 10:15:00,2025-06-20 15:45:00,1,401.8,405.15,eod,3.349999999999966,0.1242085,3.225791499999966,101612.43224999892,1.0,2025-06-20,402.5,402.8,401.8,0.0,405.15,405.15,405.15,0.0,1.0,2025,51.61290322580636,0.6404630660433668,0.551659192447603,0.0888038735957638,1.0321428571428604,395.2285714285714,-1.0,401.205,399.6283333333333,403.06621069788577,399.3437893021143,401.205,1,10,4,6,0.7473599,0.9432495791245792,101612.43224999892
2025-07-03 09:00:00,2025-07-03 12:15:00,1,417.7,420.4,pivot,2.6999999999999886,0.125143,2.5748569999999886,81107.99549999964,1.0,2025-07-03,419.35,419.35,416.6,0.0,420.4,420.5,419.95,0.0,1.0,2025,88.5714285714285,1.100457814526976,0.6965702269830263,0.4038875875439498,0.8499999999999984,425.35535714285714,1.0,415.285,413.6333333333333,418.373876477506,412.196123522494,415.285,1,9,3,7,0.6226223,0.9435296092796094,81107.99549999964
2025-07-08 11:30:00,2025-07-08 15:45:00,1,418.85,421.65,eod,2.7999999999999545,0.125215,2.6747849999999547,84255.72749999857,1.0,2025-07-08,419.1,419.15,418.8,0.0,421.65,421.65,421.65,0.0,1.0,2025,43.0463576158944,0.1556462441504322,0.251978155496223,-0.0963319113457907,0.8749999999999878,425.35535714285714,1.0,419.005,416.8708333333333,421.559438860731,416.450561139269,419.005,1,11,1,7,0.76572084,0.983905303030303,84255.72749999857
2025-07-29 09:35:00,2025-07-29 15:45:00,1,429.95,436.2,eod,6.25,0.1259845,6.1240155,192906.48825,1.0,2025-07-29,430.7,430.95,429.95,0.0,436.2,436.2,436.2,0.0,1.0,2025,36.59793814432984,-0.6582901042889944,-0.5431841637517447,-0.1151059405372496,1.2142857142857224,426.7821428571428,-1.0,431.4200000000001,431.52166666666665,435.0039407887351,427.836059211265,431.4200000000001,1,9,1,7,0.7608373,0.9797459207459208,192906.48825
2025-07-30 09:15:00,2025-07-30 12:00:00,1,436.85,441.1,pivot,4.25,0.1263385,4.1236615,129895.33725,1.0,2025-07-30,437.2,437.4,436.2,0.0,441.1,441.3,440.95,0.0,1.0,2025,57.77777777777755,0.491262750308806,0.3269924465237807,0.1642703037850253,1.007142857142851,440.2946428571429,1.0,436.3850000000001,435.8708333333333,438.56338665510486,434.2066133448952,436.3850000000001,1,9,2,7,0.79092014,0.9528616663264496,129895.33725
2025-08-27 09:05:00,2025-08-27 15:45:00,1,428.0,430.6,eod,2.6000000000000227,0.125758,2.474242000000023,77938.62300000072,1.0,2025-08-27,428.8,428.9,427.75,0.0,430.6,430.6,430.6,0.0,1.0,2025,44.05594405594442,-0.0931231045909157,0.001410264216217,-0.0945333688071328,0.7464285714285747,427.2053571428571,-1.0,429.7325,429.6558333333333,431.1831894906337,428.2818105093663,429.7325,1,9,2,8,0.79517233,0.9974603174603176,77938.62300000072
2025-09-09 09:45:00,2025-09-09 15:45:00,1,436.4,441.1,eod,4.7000000000000455,0.126325,4.573675000000046,144070.76250000144,1.0,2025-09-09,436.65,437.0,436.35,0.0,441.1,441.1,441.1,0.0,1.0,2025,66.66666666666629,0.5596992054173029,0.5281538071194123,0.0315453982978906,0.7178571428571436,437.75178571428575,1.0,435.675,434.29583333333335,436.85040586412094,434.4995941358791,435.675,1,9,1,9,0.9063961,0.9672437154348918,144070.76250000144
2025-09-16 09:40:00,2025-09-16 15:45:00,1,468.85,473.9,eod,5.0499999999999545,0.1282825,4.921717499999954,155034.10124999855,1.0,2025-09-16,469.5,469.5,468.75,0.0,473.9,473.9,473.9,0.0,1.0,2025,70.62937062937078,0.6892840952805273,0.5230729345307711,0.1662111607497561,1.0178571428571428,471.2375,1.0,467.845,467.48,470.7497873365433,464.9402126634567,467.845,1,9,1,9,0.87377936,0.9590886841916252,155034.10124999852
2025-09-18 09:40:00,2025-09-18 15:45:00,1,471.25,475.95,eod,4.699999999999989,0.128416,4.571583999999989,144004.89599999966,1.0,2025-09-18,470.8,471.3,470.75,0.0,475.95,475.95,475.95,0.0,1.0,2025,64.16184971098254,0.6273262944445719,0.5281359680926639,0.0991903263519079,1.1250000000000122,475.30178571428576,1.0,469.9625,469.46583333333336,473.16675292991744,466.7582470700825,469.9625,1,9,3,9,0.85687584,0.9832769593667426,144004.89599999966
2025-09-23 09:25:00,2025-09-23 11:35:00,1,483.35,481.45,pivot,-1.900000000000034,0.128944,-2.0289440000000343,-63911.73600000108,1.0,2025-09-23,482.75,483.5,482.5,0.0,481.55,481.65,481.4,0.0,1.0,2025,67.15686274509815,0.9707511921125728,0.686173793562664,0.2845773985499089,1.3249999999999968,485.0517857142857,1.0,480.7125,480.13666666666666,484.4816092060205,476.94339079397946,480.7125,0,9,1,9,0.6083868,0.8108088730472798,-63911.73600000108
2025-10-02 09:50:00,2025-10-02 14:35:00,1,495.55,497.9,eod,2.349999999999966,0.1298035,2.220196499999966,69936.18974999893,1.0,2025-10-02,495.7,495.95,495.25,0.0,497.9,497.95,497.5,0.0,1.0,2025,89.0025575447569,3.612578544000087,3.3000163220199976,0.3125622219800892,2.060714285714288,498.6910714285714,1.0,489.62250000000006,483.2316666666666,501.9835796239584,477.26142037604177,489.62250000000006,1,9,3,10,0.8353832,0.9060035739432192,69936.18974999893
2025-10-15 10:30:00,2025-10-15 15:45:00,1,504.75,511.5,eod,6.75,0.1304875,6.6195125,208514.64375,1.0,2025-10-15,505.0,505.25,504.4,0.0,511.5,511.5,511.5,0.0,1.0,2025,71.32352941176468,1.393902317837501,1.3448724079844936,0.0490299098530073,1.1285714285714334,514.5999999999999,1.0,503.34,499.9641666666667,506.0737269713076,500.6062730286925,503.34,1,10,2,10,0.7628315,0.8993742458521871,208514.64375
2025-10-16 09:15:00,2025-10-16 11:30:00,1,516.2,522.5,pivot,6.2999999999999545,0.131161,6.168838999999955,194318.42849999847,1.0,2025-10-16,517.05,517.8,516.05,0.0,522.3,522.9,522.15,0.0,1.0,2025,77.22772277227735,1.6822935266869763,1.1730357911653368,0.5092577355216394,1.3785714285714252,519.1767857142858,1.0,512.595,509.7458333333333,517.0642987788312,508.12570122116887,512.595,1,9,3,10,0.81450623,0.8934019314019312,194318.42849999858
2025-10-17 09:40:00,2025-10-17 12:35:00,1,523.35,529.15,pivot,5.7999999999999545,0.131575,5.668424999999955,178555.3874999986,1.0,2025-10-17,523.55,523.85,522.6,0.0,527.75,529.3,526.65,0.0,1.0,2025,45.31249999999949,0.0408902615690749,0.0395940207682333,0.0012962408008416,1.421428571428578,525.9464285714286,1.0,523.5475,523.2925,525.2465632079812,521.8484367920188,523.5475,1,9,4,10,0.6990778,0.974659867909868,178555.3874999986
2025-10-20 10:25:00,2025-10-20 14:15:00,1,529.05,534.65,pivot,5.600000000000023,0.131911,5.468089000000023,172244.80350000074,1.0,2025-10-20,530.25,530.3,528.85,0.0,534.75,535.05,534.55,0.0,1.0,2025,78.86597938144362,0.719201250378319,0.3471916974234764,0.3720095529548425,1.4821428571428572,534.6410714285714,1.0,527.5899999999999,527.2158333333333,532.7770892350096,522.4029107649902,527.5899999999999,1,10,0,10,0.82931274,0.9200380175380174,172244.80350000074
2025-10-22 13:15:00,2025-10-22 15:45:00,1,538.8,543.35,eod,4.550000000000068,0.1324645,4.417535500000068,139152.36825000215,1.0,2025-10-22,539.15,539.3,538.75,0.0,543.35,543.35,543.35,0.0,1.0,2025,72.0,0.7501528433629119,0.4310939994895107,0.3190588438734011,0.8285714285714302,550.4910714285713,1.0,536.6925,535.3533333333332,539.177460021931,534.207539978069,536.6925,1,13,2,10,0.8135029,0.968827191814034,139152.36825000215
2025-10-24 09:45:00,2025-10-24 11:00:00,1,546.25,548.85,pivot,2.6000000000000227,0.132853,2.467147000000024,77715.13050000073,1.0,2025-10-24,546.6,546.95,546.1,0.0,549.05,549.55,548.55,0.0,1.0,2025,90.322580645161,2.002503410191366,1.5849040520096542,0.4175993581817119,1.9571428571428555,550.4910714285713,1.0,542.2175,540.5866666666667,549.8643276872742,534.5706723127257,542.2175,1,9,4,10,0.81416315,0.8647084107730564,77715.13050000076
2025-10-24 11:00:00,2025-10-24 15:45:00,1,548.85,551.45,eod,2.6000000000000227,0.133009,2.466991000000023,77710.21650000072,1.0,2025-10-24,549.05,549.55,548.55,0.0,551.45,551.45,551.45,0.0,1.0,2025,60.85106382978704,1.469696457871578,1.4276042035881058,0.042092254283472,1.3821428571428425,551.1232142857142,1.0,546.6674999999999,541.5366666666666,549.5373569549575,543.7976430450423,546.6674999999999,1,11,4,10,0.73598146,0.908599817665994,77710.21650000072
2025-10-29 12:45:00,2025-10-29 15:45:00,1,570.15,573.05,eod,2.8999999999999773,0.134296,2.7657039999999773,87119.67599999928,1.0,2025-10-29,570.5,570.7,570.05,0.0,573.05,573.05,573.05,0.0,1.0,2025,56.296296296296354,0.7075840363422685,0.8636235726324178,-0.1560395362901493,0.9571428571428636,553.3482142857142,-1.0,570.0175,566.6383333333334,571.0228933476258,569.0121066523743,570.0175,1,12,2,10,0.7982199,0.959315810823164,87119.67599999928
2025-10-30 10:25:00,2025-10-30 13:10:00,1,572.85,576.8,pivot,3.949999999999932,0.1344895,3.815510499999932,120188.58074999784,1.0,2025-10-30,573.0,573.65,572.3,0.0,575.0,577.65,574.35,0.0,1.0,2025,28.53260869565247,0.2069147393071944,1.431144168457326,-1.2242294291501317,2.471428571428557,553.3482142857142,-1.0,578.76,572.6658333333332,584.5612339879706,572.9587660120294,578.76,1,10,3,10,0.6917471,0.908673187923188,120188.58074999785
2025-11-03 10:15:00,2025-11-03 13:50:00,1,592.5,596.75,pivot,4.25,0.1356775,4.1143225,129601.15875,1.0,2025-11-03,593.0,593.05,592.35,0.0,597.55,597.6,596.75,0.0,1.0,2025,88.88888888888836,2.8334531786561,2.475825669048492,0.3576275096076085,1.260714285714276,553.3482142857142,-1.0,587.835,582.695,595.1408087915523,580.5291912084477,587.835,1,10,0,11,0.79165024,0.9093866966366968,129601.15875
2025-11-03 13:50:00,2025-11-03 15:45:00,1,596.75,598.95,eod,2.200000000000045,0.135871,2.0641290000000456,65020.06350000144,1.0,2025-11-03,597.55,597.6,596.75,0.0,598.95,598.95,598.95,0.0,1.0,2025,44.88636363636309,0.6291267798297895,0.7466801662651087,-0.1175533864353192,1.2178571428571476,553.3482142857142,-1.0,596.765,593.6258333333334,598.9346713293529,594.5953286706471,596.765,1,13,0,11,0.67323005,0.967522271029624,65020.06350000144
2025-11-05 13:15:00,2025-11-05 14:40:00,1,563.1,565.3,pivot,2.199999999999932,0.133852,2.066147999999932,65083.66199999785,1.0,2025-11-05,562.4,564.4,562.3,0.0,563.8,565.8,563.55,0.0,1.0,2025,48.03493449781664,1.6632922798144136,2.07881212000358,-0.4155198401891664,2.857142857142849,540.5517857142858,-1.0,563.87,561.0391666666667,570.6284956278697,557.1115043721303,563.87,1,13,2,11,0.7299762,0.8635509768009768,65083.661999997865
2025-11-06 10:30:00,2025-11-06 11:50:00,1,563.65,571.55,pivot,7.899999999999977,0.134056,7.765943999999977,244627.23599999928,1.0,2025-11-06,567.1,567.9,563.65,0.0,572.7,573.1,571.45,0.0,1.0,2025,43.157894736842174,-0.8307525755286633,0.1528564416929092,-0.9836090172215726,3.25,540.5517857142858,-1.0,570.795,567.1191666666667,580.3678178766302,561.2221821233697,570.795,1,10,3,11,0.8846273,0.9198943001443,244627.23599999928
2025-11-06 11:50:00,2025-11-06 13:30:00,1,571.55,574.5,pivot,2.950000000000045,0.1343815,2.815618500000045,88691.98275000144,1.0,2025-11-06,572.7,573.1,571.45,0.0,573.65,575.3,573.5,0.0,1.0,2025,62.735849056604096,0.7714885068475041,0.3198837574995654,0.4516047493479387,1.9214285714285613,540.5517857142858,-1.0,568.85,568.3625,573.6803862757411,564.019613724259,568.85,1,11,3,11,0.82989746,0.8915002775002775,88691.98275000142
2025-11-10 09:00:00,2025-11-10 09:45:00,1,565.4,568.6,pivot,3.200000000000045,0.13402,3.065980000000045,96578.37000000144,1.0,2025-11-10,564.35,568.35,564.2,0.0,569.0,569.35,566.9,0.0,1.0,2025,72.48322147651008,2.407219986618543,1.7560361358353385,0.6511838507832044,1.7821428571428766,575.8928571428571,1.0,559.7625,556.1008333333334,566.2854049868827,553.2395950131174,559.7625,1,9,0,11,0.66371477,0.830582584082584,96578.37000000142
2025-11-13 13:55:00,2025-11-13 15:45:00,1,589.85,592.0,eod,2.1499999999999773,0.1354555,2.0145444999999773,63458.15174999928,1.0,2025-11-13,590.0,590.35,589.65,0.0,592.0,593.0,591.8,0.0,1.0,2025,73.80952380952398,0.8471743068653268,0.5765558841767198,0.270618422688607,0.8785714285714253,592.0214285714285,1.0,588.1125,587.3225,590.7362528353142,585.4887471646857,588.1125,1,13,3,11,0.8653527,0.8679082741304104,63458.151749999284
