entry_time,exit_time,direction,entry_px,exit_px,exit_reason,gross_pts,cost_pts,net_pts,net_krw,size_factor,exit_date,entry_close,entry_high,entry_low,entry_volume,exit_close,exit_high,exit_low,exit_volume,year,entry_rsi,entry_macd,entry_macd_signal,entry_macd_hist,entry_atr,entry_supertrend,entry_supertrend_dir,entry_ma5,entry_ma10,entry_ma20,entry_ma60,entry_bb_upper,entry_bb_lower,entry_bb_middle,atr_normalized,volatility_regime,trend_regime,momentum_regime,is_win,entry_hour,entry_dayofweek,entry_month,ret_log_5m_kde_pdf,ret_log_5m_kde_cdf,ret_log_5m_kde_zscore,ret_log_5m_kde_left_tail,ret_log_5m_kde_right_tail,ret_log_5m_kde_median,ret_log_5m_kde_mean,ret_log_5m_kde_std,ret_log_5m_kde_ready,kde_aligned_tail_5m,kde_opposite_tail_5m,kde_aligned_zscore_5m,rsi_oversold,rsi_overbought,macd_bullish,macd_strength,price_above_ma20,price_above_ma60,price_above_ma5,price_above_ma10,bb_position,bb_lower_touch,price_above_st,is_morning,is_afternoon,is_bull,is_neutral,is_bear,kde_tail_spread_5m,kde_zscore_abs_5m,filter_score,entry_score,exit_score
2026-01-08 11:00:00,2026-01-08 11:10:00,-1,676.1,674.5,pivot,1.6000000000000227,0.140518,1.2594820000000229,39673.68300000072,1.0,2026-01-08,674.45,676.35,673.15,0.0,673.2,674.7,672.5,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1,11,3,1,207.63160066775012,0.1582483799546727,-0.791414500085864,0.1582483799546727,0.8417516200453272,2.7867210116342785e-05,7.263949846256751e-05,0.0013059830166477,True,0.8417516200453272,0.1582483799546727,-0.791414500085864,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.6835032400906546,0.791414500085864,0.50914,0.5192893515599751,0.61143064
2026-01-08 12:20:00,2026-01-08 12:25:00,1,670.45,669.75,pivot,-0.7000000000000455,0.140206,-1.0402060000000455,-32766.489000001435,1.0,2026-01-08,669.7,670.65,668.65,0.0,669.5,670.3,668.9,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,12,3,1,12.506860251307163,0.0150749805274121,-2.3363780412718573,0.0150749805274121,0.9849250194725878,2.7867210116342785e-05,7.263949846256751e-05,0.0013059830166477,True,0.0150749805274121,0.9849250194725878,2.3363780412718573,1,0,0,0.0,1,1,1,1,,0,1,0,1,1,0,0,-0.9698500389451757,2.3363780412718573,0.5006344,0.5098808817886125,0.62825155
2026-01-08 12:25:00,2026-01-08 13:15:00,1,669.75,668.7,pivot,-1.0499999999999543,0.1401535,-1.3901534999999545,-43789.83524999857,1.0,2026-01-08,669.5,670.3,668.9,0.0,670.75,670.85,668.7,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,12,3,1,166.708925245373,0.1285012486728214,-0.912659118009565,0.1285012486728214,0.8714987513271786,2.7867210116342785e-05,7.263949846256751e-05,0.0013059830166477,True,0.1285012486728214,0.8714987513271786,0.912659118009565,1,0,0,0.0,1,1,1,1,,0,1,0,1,1,0,0,-0.7429975026543572,0.912659118009565,0.5006344,0.5098808817886125,0.62441945
2026-01-09 10:30:00,2026-01-09 10:35:00,1,661.1,659.65,pivot,-1.4500000000000457,0.1396225,-1.7896225000000454,-56373.10875000143,1.0,2026-01-09,659.65,661.1,659.3,0.0,659.9,660.05,659.05,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,4,1,38.92368359950274,0.9684689099214658,1.9160579977203889,0.9684689099214658,0.0315310900785341,2.7867210116342785e-05,7.263949846256751e-05,0.0013059830166477,True,0.9684689099214658,0.0315310900785341,-1.9160579977203889,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.9369378198429318,1.9160579977203889,0.50995404,0.5162638787208231,0.6221894
2026-01-09 10:35:00,2026-01-09 12:40:00,1,659.65,669.85,pivot,10.200000000000044,0.139885,9.860115000000047,310593.62250000145,1.0,2026-01-09,659.9,660.05,659.05,0.0,669.95,670.5,669.85,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,10,4,1,42.21652246217038,0.035029375957098,-1.678986707201667,0.035029375957098,0.964970624042902,2.7867210116342785e-05,7.263949846256751e-05,0.0013059830166477,True,0.035029375957098,0.964970624042902,1.678986707201667,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.929941248085804,1.678986707201667,0.50995404,0.5162638787208231,0.6293405
2026-01-12 10:30:00,2026-01-12 10:35:00,-1,676.3,676.95,pivot,-0.650000000000091,0.1405975,-0.9905975000000911,-31203.821250002868,1.0,2026-01-12,676.95,677.45,676.3,0.0,677.75,678.45,676.4,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,0,1,149.94203171575882,0.8563044713182146,0.9180176157149036,0.8563044713182146,0.1436955286817853,4.147837044504242e-05,8.67760275737564e-05,0.0013560530653691,True,0.1436955286817853,0.8563044713182146,0.9180176157149036,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.7126089426364293,0.9180176157149036,0.50995404,0.5300891209779865,0.63337404
2026-01-12 10:35:00,2026-01-12 14:05:00,-1,676.95,674.65,pivot,2.300000000000068,0.140548,1.9594520000000684,61722.73800000215,1.0,2026-01-12,677.75,678.45,676.4,0.0,673.95,674.65,673.35,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,10,0,1,217.1631445696644,0.788776457599439,0.6444248790619479,0.788776457599439,0.2112235424005609,4.147837044504242e-05,8.67760275737564e-05,0.0013560530653691,True,0.2112235424005609,0.788776457599439,0.6444248790619479,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.5775529151988781,0.6444248790619479,0.50995404,0.5300891209779865,0.6316881
2026-01-13 10:35:00,2026-01-13 10:45:00,-1,678.7,676.35,pivot,2.3500000000000227,0.1406515,2.009348500000023,63294.47775000072,1.0,2026-01-13,677.45,678.85,676.9,0.0,677.0,677.15,675.8,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,10,1,1,286.5604015327262,0.2381999360998821,-0.5489000958639926,0.2381999360998821,0.7618000639001179,5.456760355283967e-05,8.881815655280681e-05,0.0013693397414271,True,0.7618000639001179,0.2381999360998821,-0.5489000958639926,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.5236001278002358,0.5489000958639926,0.50995404,0.5258263161997178,0.61608064
2026-01-30 11:50:00,2026-01-30 12:40:00,1,768.85,769.1,pivot,0.25,0.1461385,-0.09613849999999999,-3028.36275,1.0,2026-01-30,770.6,771.4,768.85,0.0,770.9,771.3,768.7,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,11,4,1,306.8616616313157,0.5142565833806612,0.0340938987098711,0.5142565833806612,0.4857434166193388,8.37236085530292e-05,7.389613306083635e-05,0.0016482019125042,True,0.5142565833806612,0.4857434166193388,-0.0340938987098711,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.028513166761322373,0.0340938987098711,0.5006344,0.5456247809623225,0.60469896
2026-01-30 15:25:00,2026-01-30 15:30:00,1,771.2,768.5,pivot,-2.700000000000045,0.146191,-3.046191000000045,-95955.01650000142,1.0,2026-01-30,768.5,771.75,768.05,0.0,772.15,772.4,768.4,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,15,4,1,72.06190518112899,0.0785338925556022,-1.3025336840178283,0.0785338925556022,0.9214661074443976,8.37236085530292e-05,7.389613306083635e-05,0.0016482019125042,True,0.0785338925556022,0.9214661074443976,1.3025336840178283,1,0,0,0.0,1,1,1,1,,0,1,0,0,1,0,0,-0.8429322148887954,1.3025336840178283,0.5033306,0.5252038667227642,0.6148914
2026-02-02 10:25:00,2026-02-02 10:35:00,1,757.15,752.7,pivot,-4.449999999999932,0.1452955,-4.7952954999999315,-151051.80824999785,1.0,2026-02-02,757.05,759.25,756.8,0.0,753.35,754.85,752.7,0.0,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,0,2,31.684497005485976,0.0443718654859251,-1.7494948878099137,0.0443718654859251,0.9556281345140748,8.641396874179285e-05,8.177334801203932e-05,0.0017052833241906,True,0.0443718654859251,0.9556281345140748,1.7494948878099137,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.9112562690281497,1.7494948878099137,0.50995404,0.5226119967949799,0.6255387
