entry_time,exit_time,direction,entry_px,exit_px,exit_reason,gross_pts,cost_pts,net_pts,net_krw,size_factor,exit_date,entry_close,entry_high,entry_low,entry_volume,exit_close,exit_high,exit_low,exit_volume,year,entry_rsi,entry_macd,entry_macd_signal,entry_macd_hist,entry_atr,entry_supertrend,entry_supertrend_dir,entry_ma5,entry_ma10,entry_ma20,entry_ma60,entry_bb_upper,entry_bb_lower,entry_bb_middle,atr_normalized,volatility_regime,trend_regime,momentum_regime,is_win,entry_hour,entry_dayofweek,entry_month,ret_log_5m_kde_pdf,ret_log_5m_kde_cdf,ret_log_5m_kde_zscore,ret_log_5m_kde_left_tail,ret_log_5m_kde_right_tail,ret_log_5m_kde_median,ret_log_5m_kde_mean,ret_log_5m_kde_std,ret_log_5m_kde_ready,kde_aligned_tail_5m,kde_opposite_tail_5m,kde_aligned_zscore_5m,rsi_oversold,rsi_overbought,macd_bullish,macd_strength,price_above_ma20,price_above_ma60,price_above_ma5,price_above_ma10,bb_position,bb_lower_touch,price_above_st,is_morning,is_afternoon,is_bull,is_neutral,is_bear,kde_tail_spread,kde_zscore_abs,filter_score,entry_score,exit_score
2025-03-04 10:30:00,2025-03-04 10:50:00,-1,333.65,333.65,pivot,-0.0,0.120019,-0.320019,-10080.5985,1.0,2025-03-04,333.0,333.9,332.8,0.0,334.1,334.15,333.55,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,1,3,8.641878209347675,0.0095325346368887,-2.673623549481857,0.0095325346368887,0.9904674653631113,1.1554875055237245e-05,2.6629442435870508e-05,0.0007953719661589,True,0.9904674653631113,0.0095325346368887,-2.673623549481857,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.9809349307262225,2.673623549481857,0.50995404,0.5183491920167113,0.5060573
2025-03-04 10:50:00,2025-03-04 11:00:00,-1,333.65,333.05,pivot,0.5999999999999659,0.120001,0.27999899999996586,8819.968499998924,1.0,2025-03-04,334.1,334.15,333.55,0.0,333.3,333.75,333.05,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,10,1,3,113.16880551610733,0.9428374406845108,1.4726872617893758,0.9428374406845108,0.0571625593154891,1.1554875055237245e-05,2.6629442435870508e-05,0.0007953719661589,True,0.0571625593154891,0.9428374406845108,1.4726872617893758,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.8856748813690217,1.4726872617893758,0.50995404,0.5183491920167113,0.5118922
2025-03-05 08:45:00,2025-03-05 10:30:00,-1,335.5,334.9,pivot,0.6000000000000227,0.120112,0.27988800000002273,8816.472000000716,1.0,2025-03-05,335.9,336.2,335.0,0.0,334.25,335.1,333.55,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,8,2,3,,,,,,,,,False,,,,1,0,0,0.0,1,1,1,1,,0,1,0,0,1,0,0,,,0.50995404,0.5179956420733304,0.51223844
2025-03-05 10:30:00,2025-03-05 10:35:00,1,334.9,334.25,pivot,-0.6499999999999773,0.1200745,-0.9700744999999773,-30557.346749999284,1.0,2025-03-05,334.25,335.1,333.55,0.0,334.3,334.6,334.2,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,2,3,16.0384654946402,0.0125772371030181,-2.405756298732915,0.0125772371030181,0.9874227628969818,-9.177598006370748e-07,1.779145191323466e-05,0.0008149434217639,True,0.0125772371030181,0.9874227628969818,2.405756298732915,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.9748455257939638,2.405756298732915,0.50995404,0.5183491920167113,0.50346345
2025-03-05 10:35:00,2025-03-05 11:35:00,-1,334.25,334.15,pivot,0.1000000000000227,0.120052,-0.22005199999997727,-6931.637999999284,1.0,2025-03-05,334.3,334.6,334.2,0.0,334.4,334.6,334.15,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,2,3,596.51263305944,0.5922518710734487,0.1617118300089935,0.5922518710734487,0.4077481289265513,-9.177598006370748e-07,1.779145191323466e-05,0.0008149434217639,True,0.4077481289265513,0.5922518710734487,0.1617118300089935,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,-0.18450374214689735,0.1617118300089935,0.50995404,0.5183491920167113,0.5044584
2025-04-04 10:35:00,2025-04-04 10:55:00,-1,331.35,332.75,pivot,-1.3999999999999773,0.119923,-1.7199229999999772,-54177.57449999928,1.0,2025-04-04,331.2,331.4,331.0,0.0,332.9,333.05,332.1,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,10,4,4,355.5960265082532,0.2045361548814676,-0.6329619938349432,0.2045361548814676,0.7954638451185323,-8.834556089255883e-06,1.2982662619368288e-05,0.0009742530357013,True,0.7954638451185323,0.2045361548814676,-0.6329619938349432,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.5909276902370647,0.6329619938349432,0.50995404,0.5087867545378166,0.5222846
2025-04-04 10:55:00,2025-04-04 11:30:00,1,332.75,329.95,pivot,-2.800000000000012,0.119881,-3.1198810000000115,-98276.25150000036,1.0,2025-04-04,332.9,333.05,332.1,0.0,329.95,330.35,328.5,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,10,4,4,424.445650330786,0.7377923990841012,0.4492720341628464,0.7377923990841012,0.2622076009158988,-8.834556089255883e-06,1.2982662619368288e-05,0.0009742530357013,True,0.7377923990841012,0.2622076009158988,-0.4492720341628464,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.4755847981682024,0.4492720341628464,0.5197103,0.532653558608481,0.5246813
2025-04-04 11:30:00,2025-04-04 11:35:00,1,329.95,330.0,pivot,0.0500000000000113,0.1197985,-0.2697984999999886,-8498.652749999641,1.0,2025-04-04,329.95,330.35,328.5,0.0,330.6,331.4,329.75,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,11,4,4,546.777632150848,0.590580992820074,0.1422288945457001,0.590580992820074,0.4094190071799259,-8.834556089255883e-06,1.2982662619368288e-05,0.0009742530357013,True,0.590580992820074,0.4094190071799259,-0.1422288945457001,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.18116198564014813,0.1422288945457001,0.50031275,0.5013688748776406,0.5308614
2025-04-04 12:00:00,2025-04-04 13:05:00,-1,328.95,326.95,pivot,2.0,0.119677,1.680323,52930.1745,1.0,2025-04-04,327.75,328.95,327.65,0.0,326.9,327.0,326.3,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,12,4,4,5.94047997967796,0.0026227416769735,-3.76454926637892,0.0026227416769735,0.9973772583230264,-8.834556089255883e-06,1.2982662619368288e-05,0.0009742530357013,True,0.9973772583230264,0.0026227416769735,-3.76454926637892,1,0,0,0.0,1,1,1,1,,0,1,0,1,0,1,0,0.9947545166460529,3.76454926637892,0.5258985,0.7709621513619858,0.5277573
2025-04-07 10:25:00,2025-04-07 10:30:00,1,313.75,314.3,pivot,0.5500000000000114,0.1188415,0.23115850000001137,7281.492750000358,1.0,2025-04-07,314.3,314.75,313.7,0.0,314.65,314.8,313.55,0.0,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1,10,0,4,47.03952409370829,0.9623801478679548,1.5961145842257296,0.9623801478679548,0.0376198521320451,-1.7330655411996104e-05,6.467290942436962e-06,0.0010932711747837,True,0.9623801478679548,0.0376198521320451,-1.5961145842257296,1,0,0,0.0,1,1,1,1,,0,1,1,0,1,0,0,0.9247602957359097,1.5961145842257296,0.5197103,0.5414456879641263,0.5212775
