entry_time,exit_time,direction,entry_px,exit_px,exit_reason,gross_pts,cost_pts,net_pts,net_krw,size_factor,exit_date,entry_close,entry_volume,exit_close,exit_high,exit_low,exit_volume,year,atr_normalized,volatility_regime,trend_regime,momentum_regime,is_win,entry_hour,entry_dayofweek,entry_month,entry_open,entry_high,entry_low,entry_atr,entry_rsi,entry_macd,entry_macd_signal,entry_macd_hist,entry_bb_middle,entry_bb_upper,entry_bb_lower,entry_ma5,entry_ma10,entry_ma20,entry_ma60,entry_supertrend,entry_supertrend_dir,future_return_1,is_win_h1,future_return_5,is_win_h5,future_return_10,is_win_h10,future_return_20,is_win_h20,future_return_3,is_win_h3,future_return_4,is_win_h4,future_return_6,is_win_h6,future_return_7,is_win_h7,timestamp,ret_log_1m,ret_log_5m,ret_log_1m_kde_pdf,ret_log_1m_kde_cdf,ret_log_1m_kde_zscore,ret_log_1m_kde_left_tail,ret_log_1m_kde_right_tail,ret_log_1m_kde_median,ret_log_1m_kde_mean,ret_log_1m_kde_std,ret_log_1m_kde_ready,ret_log_5m_kde_pdf,ret_log_5m_kde_cdf,ret_log_5m_kde_zscore,ret_log_5m_kde_left_tail,ret_log_5m_kde_right_tail,ret_log_5m_kde_median,ret_log_5m_kde_mean,ret_log_5m_kde_std,ret_log_5m_kde_ready,rsi_oversold,rsi_overbought,macd_bullish,macd_strength,price_above_ma20,price_above_ma60,price_above_ma5,price_above_ma10,bb_position,bb_lower_touch,price_above_st,is_morning,is_afternoon,is_bull,is_neutral,is_bear,price_ma20_ratio,price_ma60_ratio,bb_width,atr_ratio,rsi_macd_interaction,rsi_bb_interaction,pnl_per_contract,_has_kde,filter_score,entry_score,exit_score
2023-01-03 15:10:00,2023-01-03 15:20:00,-1,291.35,291.25,pivot,0.1000000000000227,0.117478,-0.11747799999997727,-3700.556999999284,1.0,2023-01-03,290.9,0.0,291.1,291.25,290.95,0.0,2023,0.0,1.0,1.0,1.0,1,15,1,1,291.35,291.35,290.9,0.4784268175950993,45.29940293491909,0.2589977956927782,0.426241327469758,-0.1672435317769797,291.5725,292.2961421030323,290.8488578969677,291.51,291.675,291.5725,289.66,290.62865698286527,1.0,0.000343229792346,1,0.001372919169384,1,-0.0037755277158056,0,-0.0056632915737085,0,0.0012013042732109,1,0.0008580744808649,1,0.0036039128196327,1,0.0075510554316116,1,2023-01-03 15:10:00,-0.001374098464233,-0.0027463113725198,98.35487853393612,0.0490309919121124,-1.1537739197667636,0.0490309919121124,0.9509690080878876,-1.3613272966881417e-05,-3.096265548689042e-05,0.0011641239117432,True,52.953066945799456,0.0769054548805897,-1.0641021182073596,0.0769054548805897,0.9230945451194104,-9.650888665307157e-05,-0.0001554229893005,0.0024348117900413,True,0,0,0,0.16724353177697981,0,1,0,0,0.34626378214616466,1,1,0,0,1,0,0,-0.0007636862879696865,0.00580058349064698,0.004967510575131756,0.0016421033725591188,-7.576032134224348,15.685542589208154,37.84108460614335,True,0.52432233,0.5353298179268784,42.643726
2023-01-06 14:25:00,2023-01-06 15:10:00,-1,302.5,302.75,pivot,-0.25,0.1181575,-0.4681575,-14746.96125,1.0,2023-01-06,302.1,0.0,302.7,302.8,302.5,0.0,2023,0.0,1.0,1.0,1.0,1,14,4,1,302.5,302.55,301.85,0.4323586317581853,30.53551020650528,-0.0520374970414536,0.2197815913602021,-0.2718190884016558,303.6825,304.7843047393903,302.58069526060973,302.97,303.545,303.6825,302.5725,303.2989531804057,-1.0,0.0004958677685949,1,0.004297520661157,1,-0.0008264462809917,0,-0.0198347107438016,0,0.0028099173553719,1,0.0044628099173554,1,0.0009917355371901,1,-0.0008264462809917,0,2023-01-06 14:25:00,-0.0013231890782697,-0.0062696130135953,110.78263017965531,0.0577559173444662,-1.1068711179909216,0.0577559173444662,0.9422440826555336,-1.1816083513723243e-05,-3.756428117006391e-05,0.0011614945734904,True,6.316273998937026,0.0165040542785456,-2.512504872292584,0.0165040542785456,0.9834959457214544,-0.0001239355787399,-0.0001844237096588,0.0024219611953962,True,0,0,0,0.2718190884016557,0,0,0,0,-0.03661958318240014,1,0,0,1,1,0,0,-0.0039090909090909245,-0.00023966942148757325,0.0072846594339852876,0.0014292847330849101,-8.300134548211721,-1.1181976560241487,88.51239669421486,True,0.77809906,0.5237986381074935,42.854015
2023-02-10 10:50:00,2023-02-10 12:25:00,1,323.3,323.0,pivot,-0.3000000000000113,0.119389,-0.5193890000000114,-16360.75350000036,1.0,2023-02-10,323.4,0.0,322.5,323.0,322.5,0.0,2023,0.0,1.0,1.0,1.0,1,10,4,2,323.3,323.5,323.15,0.6613511067767963,51.81588588261885,-0.4157794609731127,-0.5992521529406996,0.1834726919675868,322.855,324.3307335378566,321.37926646214345,322.8,322.47,322.855,324.45416666666665,324.0989205873917,-1.0,0.0010825858335909,1,0.0020105165480976,1,0.0015465511908444,1,-0.0018558614290133,0,0.0004639653572532,1,0.0017012063099288,1,0.0013918960717599,1,0.0009279307145066,1,2023-02-10 10:50:00,0.000309262411619,0.003252035386377,473.7687301432576,0.6442538979881995,0.2276203676915945,0.6442538979881995,0.3557461020118004,1.8096692775343992e-05,4.018129139850726e-05,0.0011821486932359,True,45.65103979574073,0.9318387585843756,1.1870782763953591,0.9318387585843756,0.0681612414156244,7.563893519620459e-05,0.0002021615768078,0.0025692272112251,True,0,0,1,0.18347269196758687,1,0,1,1,0.6507724763937851,1,0,1,0,1,0,0,0.0013764305598515099,-0.003569955665532447,0.00912918984136449,0.002045626683503855,9.506800069569358,33.72035237236964,14.6149087534758,True,0.5359218,0.5391089580264425,43.567997
2023-02-22 11:40:00,2023-02-22 11:50:00,-1,316.65,317.1,pivot,-0.4500000000000455,0.1190125,-0.6690125000000455,-21073.893750001433,1.0,2023-02-22,317.35,0.0,317.2,317.2,317.0,0.0,2023,0.0,1.0,1.0,1.0,0,11,2,2,316.65,317.35,316.55,0.5017941419597557,52.44099623453168,-0.4954553183130201,-0.6906518233468819,0.1951965050338617,316.705,317.65140594410457,315.7585940558954,316.58,316.435,316.705,319.1516666666667,317.5134944881125,-1.0,-0.0012632243802306,0,-0.0011053213327017,0,-0.0012632243802306,0,0.0001579030475286,1,-0.0012632243802306,0,-0.0015790304752881,0,-0.0015790304752881,0,-0.0015790304752881,0,2023-02-22 11:40:00,0.0022082027900399,0.0044212925330148,22.720896150335,0.9894491487741904,1.8701652764043848,0.9894491487741904,0.0105508512258095,6.8530246627432114e-06,1.611004800873861e-05,0.0011721385107982,True,12.80886125022581,0.97013889423178,1.6521648293768698,0.97013889423178,0.02986110576822,5.165208702030085e-05,7.3600984553007e-05,0.0026315119842501,True,0,0,1,0.19519650503386182,0,0,1,1,0.47094270152115136,1,0,1,0,1,0,0,-0.00017369335228172058,-0.007900415811358669,0.00597761531094005,0.001584696484951068,10.236299185474486,24.696704437150878,-39.791567977263895,True,0.52777255,0.5647554292770328,45.855198
2023-04-25 11:00:00,2023-04-25 11:05:00,-1,327.75,326.85,pivot,0.8999999999999773,0.119638,0.6803619999999772,21431.40299999928,1.0,2023-04-25,326.9,0.0,327.35,327.35,326.65,0.0,2023,0.0,1.0,1.0,1.0,1,11,1,4,327.75,327.85,326.85,0.4719119526902102,14.010396548316209,-0.5799160008397166,-0.2224354780745147,-0.3574805227652018,329.83750000000003,331.9812485618367,327.69375143816336,328.24,329.13500000000005,329.83750000000003,329.95416666666665,328.9053126606355,-1.0,0.0012204424103736,1,0.0022883295194508,1,0.007627765064836,1,0.0090007627765064,1,0.0019832189168572,1,0.0016781083142639,1,0.0024408848207475,1,0.0032036613272311,1,2023-04-25 11:00:00,-0.0025968089136443,-0.0088320963953336,7.139445533485834,0.0043923988840783,-3.0297780195541524,0.0043923988840783,0.9956076011159216,1.826725080315073e-05,2.6696870602540424e-05,0.0008659069302486,True,0.8871171008874719,0.0002820922671455,-4.820193749422185,0.0002820922671455,0.9997179077328544,7.53774143935296e-05,0.0001385365204902,0.0018610523522834,True,1,0,0,0.3574805227652019,0,0,0,0,0.013119206897204425,1,0,1,0,1,0,0,-0.006369183829138167,-0.006725146198830363,0.013081608310216162,0.0014398534025635704,-5.008443882239857,0.18380529102923907,62.471395881001804,True,0.61963695,0.5522109855285819,51.634907
2023-05-30 13:05:00,2023-05-30 13:40:00,-1,340.85,341.15,pivot,-0.2999999999999545,0.12046,-0.5204599999999545,-16394.48999999857,1.0,2023-05-30,340.45,0.0,341.1,341.25,341.05,0.0,2023,0.0,1.0,1.0,1.0,1,13,1,5,340.85,340.85,340.4,0.2400496495309551,34.31329115566484,-0.0909054963883591,-0.00390346513611,-0.087002031252249,341.0725,341.69866207949445,340.4463379205055,340.76,340.8,341.0725,340.48999999999995,340.78849635821115,-1.0,0.0013202288396656,1,-0.0002933841865922,0,-0.0014669209329617,0,-0.0019069972128501,0,0.0007334604664808,1,0.0002933841865924,1,-0.0008801525597768,0,-0.0007334604664808,0,2023-05-30 13:05:00,-0.0011742258798186,-0.001027523026185,105.88196177979148,0.0516673832632276,-1.311351030846735,0.0516673832632276,0.9483326167367724,1.1971794136023969e-05,2.030503402273906e-05,0.0009109162121679,True,199.8684960943724,0.2205359228933052,-0.5748896237842713,0.2205359228933052,0.7794640771066947,1.3913276494743664e-05,9.926733071389705e-05,0.0019600116444644,True,0,0,0,0.08700203125224909,0,1,1,1,0.3223303460187135,1,1,0,1,1,0,0,-0.000652779815167869,0.0010561830717326403,0.0036741210473490585,0.0007042677116941619,-2.985326029492672,11.060215011246312,23.1040046941452,True,0.5363856,0.5684211016927982,65.58921
2023-08-01 11:30:00,2023-08-01 14:05:00,1,351.85,351.75,pivot,-0.1000000000000227,0.121108,-0.3211080000000227,-10114.902000000715,1.0,2023-08-01,351.8,0.0,351.7,351.95,351.7,0.0,2023,0.0,1.0,1.0,1.0,0,11,1,8,351.85,352.0,351.75,0.3688995483533579,66.10928742027257,0.583368196996787,0.6992861090134967,-0.1159179120167097,351.52250000000004,352.11763377781205,350.927366222188,351.7,351.70500000000004,351.52250000000004,349.0833333333333,350.822392549868,1.0,-0.0004263180332529,0,-0.0009947420775899,0,0.0,0,-0.0002842120221686,0,-0.0008526360665056,0,-0.0009947420775899,0,-0.0011368480886742,0,-0.0008526360665056,0,2023-08-01 11:30:00,-0.0001421161091001,0.0005686664924358,674.3335943070484,0.4030886853009426,-0.1749764840623035,0.4030886853009426,0.5969113146990574,-1.7412083867375256e-06,2.315824084944274e-06,0.0008254362519577,True,264.94507537091255,0.6778021525981596,0.2919587377017882,0.6778021525981596,0.3221978474018404,-1.5798157456959784e-05,1.2237005256437816e-05,0.0019058497497264,True,0,0,0,0.11591791201670976,1,1,1,1,0.7751482206269907,1,1,1,0,1,0,0,0.0009307943726019223,0.007863199279996328,0.003382883489055047,0.0010484568661456811,-7.6632505626705285,51.24449651074258,-26.8580360949264,True,0.51568526,0.5491723872894259,45.059826
2023-08-17 10:45:00,2023-08-17 13:05:00,1,328.0,329.55,pivot,1.5500000000000114,0.1197265,1.3302735000000114,41903.61525000036,1.0,2023-08-17,328.5,0.0,329.85,330.05,329.55,0.0,2023,0.0,1.0,1.0,1.0,1,10,3,8,328.0,328.65,328.0,0.5848682426897193,51.26420162714144,-0.5760720147944767,-0.8165681104234814,0.2404960956290047,327.50750000000005,328.4890535493217,326.5259464506784,327.63,327.665,327.50750000000005,330.3058333333333,328.7226503182032,-1.0,0.0013719512195121,1,0.0013719512195121,1,0.0045731707317073,1,0.0064024390243903,1,0.0021341463414633,1,0.0009146341463414,1,0.003810975609756,1,0.0035060975609755,1,2023-08-17 10:45:00,0.0015232295405214,0.0044237735174434,61.45058694737957,0.9671596940650046,1.599083248662284,0.9671596940650046,0.0328403059349954,8.482135647191687e-06,1.243326904109339e-06,0.0009517867283585,True,10.305806784828093,0.9775585769514096,2.0534637823631656,0.9775585769514096,0.0224414230485904,2.814791667419811e-05,4.022677105521489e-06,0.0021523393196891,True,0,0,1,0.24049609562900476,1,0,1,1,0.7508778050572611,1,0,1,0,1,0,0,0.00150152439024375,-0.007029979674796593,0.005985082617814827,0.0017831348862491442,12.328840336865586,38.493151195800834,67.22560975609395,True,0.5170357,0.5878096797769354,57.975586
2023-09-22 10:30:00,2023-09-22 13:40:00,1,331.55,332.8,pivot,1.25,0.1199305,1.0300695000000002,32447.189250000003,1.0,2023-09-22,332.0,0.0,332.6,332.85,332.55,0.0,2023,0.0,1.0,1.0,1.0,1,10,4,9,331.55,332.05,331.5,0.573763333899877,52.6120391596209,-0.4215789294167962,-0.6556736347378889,0.2340947053210926,331.0075,331.8518465251277,330.1631534748723,331.35,331.15,331.0075,333.2525,332.07670124758766,-1.0,0.0018096817976171,1,0.0021112954305534,1,0.0037701704117026,1,0.0039209772281707,1,0.0027145226964258,1,0.0022621022470215,1,0.0028653295128939,1,0.0039209772281707,1,2023-09-22 10:30:00,0.0013563411016118,0.0033187539889221,59.08263582816153,0.9723462991028322,1.4579473510266594,0.9723462991028322,0.0276537008971677,3.450453583122124e-06,-3.665705568652616e-06,0.0009328229899542,True,21.98737289253036,0.9669275361155224,1.640136756052663,0.9669275361155224,0.0330724638844777,-9.240564807967384e-06,-1.8484473487597333e-05,0.0020347318295832,True,0,0,1,0.23409470532109267,1,0,1,1,0.8212543569821393,1,0,1,0,1,0,0,0.0016362539586789872,-0.005134972100738912,0.005093328458016703,0.0017305484358313284,12.31619980341324,43.207866389553594,85.50746493741269,True,0.5389702,0.5647554292770328,45.855198
2023-10-11 13:45:00,2023-10-11 14:30:00,-1,327.7,328.0,pivot,-0.3000000000000113,0.119671,-0.5196710000000113,-16369.636500000355,1.0,2023-10-11,327.5,0.0,328.1,328.15,327.9,0.0,2023,0.0,1.0,1.0,1.0,1,13,2,10,327.7,327.7,327.4,0.2824618884213932,33.02380482718945,-0.0350119286799213,0.1716731245904963,-0.2066850532704176,328.43999999999994,329.3834539018108,327.49654609818907,327.77,328.225,328.43999999999994,327.78916666666663,328.2946428869343,-1.0,0.0007628928898382,1,-0.0,0,0.0001525785779676,1,0.003967043027159,1,0.0004577357339028,1,-0.0,0,-0.0009154714678059,0,-0.0010680500457736,0,2023-10-11 13:45:00,-0.0004579104101992,-0.0022874581075989,480.9442999053402,0.2363596414313846,-0.4736846837506158,0.2363596414313846,0.7636403585686153,-1.0917389318005332e-05,-1.9933911376539937e-05,0.0009246161293517,True,66.09005303986939,0.0670588728605616,-1.083303788562366,0.0670588728605616,0.9329411271394384,-7.38145072384617e-05,-0.0001015934456853,0.00201777625537,True,0,0,0,0.20668505327041758,0,0,0,0,0.1078239760418643,1,0,0,1,1,0,0,-0.0022581629539211237,-0.0002720984640422411,0.0057580341886534605,0.0008619526653078828,-6.825526859899526,3.5607579404980783,14.4186756179382,True,0.7364248,0.551669209804682,44.51684
